indicator_id,census_tract_id,indicator_name,year,value
5,810600,median_age,2017,45
5,810900,median_age,2017,39
5,811301,median_age,2017,37
5,811302,median_age,2017,31
5,812100,median_age,2017,38
5,813500,median_age,2017,31
5,813600,median_age,2017,27
5,818200,median_age,2017,41
5,818900,median_age,2017,42
5,280400,median_age,2017,29
5,292200,median_age,2017,32
5,300500,median_age,2017,34
5,300600,median_age,2017,31
5,310700,median_age,2017,34
5,580100,median_age,2017,34
5,580600,median_age,2017,29
5,804607,median_age,2017,47
5,804709,median_age,2017,43
5,805001,median_age,2017,46
5,805110,median_age,2017,49
5,805201,median_age,2017,51
5,805202,median_age,2017,40
5,830202,median_age,2017,39
5,828402,median_age,2017,48
5,828601,median_age,2017,43
5,830003,median_age,2017,38
5,830100,median_age,2017,37
5,830300,median_age,2017,40
5,640300,median_age,2017,35
5,650500,median_age,2017,34
5,670400,median_age,2017,34
5,680900,median_age,2017,34
5,681100,median_age,2017,29
5,681300,median_age,2017,28
5,690400,median_age,2017,40
5,700200,median_age,2017,32
5,711500,median_age,2017,42
5,730600,median_age,2017,44
5,740200,median_age,2017,34
5,750100,median_age,2017,42
5,750200,median_age,2017,45
5,750300,median_age,2017,42
5,750400,median_age,2017,40
5,770500,median_age,2017,30
5,800400,median_age,2017,42
5,820201,median_age,2017,49
5,821200,median_age,2017,36
5,821600,median_age,2017,38
5,821700,median_age,2017,40
5,822102,median_age,2017,44
5,222600,median_age,2017,30
5,230800,median_age,2017,34
5,240700,median_age,2017,30
5,241000,median_age,2017,30
5,241100,median_age,2017,29
5,242000,median_age,2017,30
5,242100,median_age,2017,31
5,250600,median_age,2017,44
5,251100,median_age,2017,39
5,836300,median_age,2017,33
5,836400,median_age,2017,35
5,836500,median_age,2017,32
5,836600,median_age,2017,32
5,836700,median_age,2017,30
5,836800,median_age,2017,32
5,836900,median_age,2017,26
5,837000,median_age,2017,27
5,837100,median_age,2017,42
5,837300,median_age,2017,28
5,837400,median_age,2017,36
5,837800,median_age,2017,29
5,838000,median_age,2017,30
5,838100,median_age,2017,42
5,838200,median_age,2017,22
5,838300,median_age,2017,32
5,838600,median_age,2017,26
5,838700,median_age,2017,30
5,838800,median_age,2017,26
5,839000,median_age,2017,33
5,839100,median_age,2017,29
5,839200,median_age,2017,43
5,839500,median_age,2017,50
5,839600,median_age,2017,48
5,839700,median_age,2017,34
5,839800,median_age,2017,35
5,839900,median_age,2017,37
5,840000,median_age,2017,36
5,590500,median_age,2017,35
5,600400,median_age,2017,36
5,810000,median_age,2017,39
5,810200,median_age,2017,36
5,811000,median_age,2017,44
5,840100,median_age,2017,41
5,840200,median_age,2017,39
5,840300,median_age,2017,34
5,840400,median_age,2017,38
5,840700,median_age,2017,27
5,840800,median_age,2017,28
5,841000,median_age,2017,38
5,841100,median_age,2017,45
5,841200,median_age,2017,30
5,841300,median_age,2017,34
5,841400,median_age,2017,32
5,841500,median_age,2017,28
5,841600,median_age,2017,30
5,841700,median_age,2017,40
5,841800,median_age,2017,33
5,841900,median_age,2017,23
5,842000,median_age,2017,23
5,842100,median_age,2017,23
5,842200,median_age,2017,34
5,842300,median_age,2017,33
5,842400,median_age,2017,44
5,842500,median_age,2017,23
5,842600,median_age,2017,38
5,842800,median_age,2017,29
5,842900,median_age,2017,41
5,843000,median_age,2017,24
5,843100,median_age,2017,30
5,252000,median_age,2017,32
5,260100,median_age,2017,42
5,260700,median_age,2017,28
5,271300,median_age,2017,21
5,81700,median_age,2017,31
5,100100,median_age,2017,41
5,100500,median_age,2017,44
5,130100,median_age,2017,50
5,140200,median_age,2017,28
5,140500,median_age,2017,35
5,160300,median_age,2017,35
5,160800,median_age,2017,33
5,40700,median_age,2017,36
5,40900,median_age,2017,34
5,60100,median_age,2017,34
5,60300,median_age,2017,30
5,60400,median_age,2017,30
5,62000,median_age,2017,30
5,62200,median_age,2017,28
5,62500,median_age,2017,30
5,63100,median_age,2017,30
5,90200,median_age,2017,37
5,100400,median_age,2017,41
5,100700,median_age,2017,46
5,120300,median_age,2017,44
5,292500,median_age,2017,32
5,71500,median_age,2017,31
5,71700,median_age,2017,34
5,20200,median_age,2017,35
5,31700,median_age,2017,33
5,31300,median_age,2017,43
5,814700,median_age,2017,32
5,20100,median_age,2017,36
5,161100,median_age,2017,40
5,161200,median_age,2017,34
5,283800,median_age,2017,32
5,390600,median_age,2017,35
5,807000,median_age,2017,39
5,381500,median_age,2017,37
5,410700,median_age,2017,30
5,808301,median_age,2017,46
5,808302,median_age,2017,46
5,809300,median_age,2017,23
5,460400,median_age,2017,42
5,560700,median_age,2017,35
5,561100,median_age,2017,36
5,570200,median_age,2017,39
5,10100,median_age,2017,33
5,30500,median_age,2017,37
5,710700,median_age,2017,47
5,710900,median_age,2017,33
5,711400,median_age,2017,43
5,720300,median_age,2017,45
5,730300,median_age,2017,34
5,740100,median_age,2017,37
