indicator_id,census_tract_id,indicator_name,year,value
1,292200,mean_income,2022,24271
1,292400,mean_income,2022,34653
1,292500,mean_income,2022,24389
1,300500,mean_income,2022,18527
1,300600,mean_income,2022,18747
1,300700,mean_income,2022,20765
1,300800,mean_income,2022,11846
1,300900,mean_income,2022,19300
1,301100,mean_income,2022,16574
1,301200,mean_income,2022,22605
1,301600,mean_income,2022,18647
1,301701,mean_income,2022,24492
1,301702,mean_income,2022,21452
1,301801,mean_income,2022,13909
1,301802,mean_income,2022,18760
1,301803,mean_income,2022,22475
1,310200,mean_income,2022,60724
1,310300,mean_income,2022,42712
1,310400,mean_income,2022,44461
1,310500,mean_income,2022,26764
1,310600,mean_income,2022,34277
1,310700,mean_income,2022,32372
1,310800,mean_income,2022,28473
1,310900,mean_income,2022,33241
1,320101,mean_income,2022,131899
1,320102,mean_income,2022,101907
1,320400,mean_income,2022,73173
1,320600,mean_income,2022,83033
1,330101,mean_income,2022,111128
1,330102,mean_income,2022,94388
1,330103,mean_income,2022,90793
1,330200,mean_income,2022,86441
1,340300,mean_income,2022,26190
1,340400,mean_income,2022,27808
1,340500,mean_income,2022,42972
1,340600,mean_income,2022,11273
1,350100,mean_income,2022,56513
1,350400,mean_income,2022,13967
1,351000,mean_income,2022,46825
1,351100,mean_income,2022,13092
1,351400,mean_income,2022,23272
1,351500,mean_income,2022,32159
1,360200,mean_income,2022,15948
1,380100,mean_income,2022,45860
1,380200,mean_income,2022,57500
1,380600,mean_income,2022,32380
1,381200,mean_income,2022,38722
1,381400,mean_income,2022,24333
1,381500,mean_income,2022,25610
1,381700,mean_income,2022,-666666666
1,381800,mean_income,2022,32485
1,381900,mean_income,2022,28685
1,390100,mean_income,2022,43923
1,390200,mean_income,2022,58335
1,390300,mean_income,2022,28157
1,390400,mean_income,2022,43806
1,390500,mean_income,2022,76091
1,390600,mean_income,2022,75477
1,390700,mean_income,2022,61862
1,400300,mean_income,2022,33754
1,400400,mean_income,2022,20256
1,400500,mean_income,2022,17622
1,400800,mean_income,2022,13902
1,410100,mean_income,2022,58332
1,410200,mean_income,2022,40804
1,410500,mean_income,2022,49941
1,410600,mean_income,2022,49291
1,410700,mean_income,2022,34888
1,410800,mean_income,2022,41525
1,410900,mean_income,2022,60197
1,411000,mean_income,2022,73730
1,411100,mean_income,2022,68225
1,411200,mean_income,2022,121533
1,420100,mean_income,2022,19500
1,420200,mean_income,2022,24141
1,420300,mean_income,2022,16889
1,420400,mean_income,2022,27095
1,420500,mean_income,2022,21026
1,420600,mean_income,2022,22645
1,420700,mean_income,2022,18822
1,420800,mean_income,2022,24442
1,421200,mean_income,2022,14771
1,430101,mean_income,2022,28734
1,430102,mean_income,2022,36237
1,430200,mean_income,2022,44097
1,430300,mean_income,2022,36358
1,430400,mean_income,2022,23046
1,430500,mean_income,2022,23209
1,430600,mean_income,2022,35612
1,430700,mean_income,2022,42433
1,430800,mean_income,2022,30246
1,430900,mean_income,2022,30597
1,431200,mean_income,2022,43848
1,431301,mean_income,2022,18961
1,431302,mean_income,2022,20930
1,431400,mean_income,2022,22828
1,440101,mean_income,2022,19325
1,440102,mean_income,2022,27032
1,440201,mean_income,2022,25391
1,440202,mean_income,2022,29004
1,440300,mean_income,2022,38868
1,440600,mean_income,2022,30816
1,440700,mean_income,2022,28463
1,440800,mean_income,2022,22013
1,440900,mean_income,2022,27613
1,450300,mean_income,2022,28763
1,460100,mean_income,2022,22233
1,460200,mean_income,2022,20507
1,460301,mean_income,2022,20708
1,460302,mean_income,2022,18555
1,460400,mean_income,2022,30360
1,460500,mean_income,2022,34959
1,460800,mean_income,2022,12860
1,461000,mean_income,2022,20640
1,470100,mean_income,2022,28605
1,480100,mean_income,2022,38637
1,480200,mean_income,2022,44128
1,480300,mean_income,2022,30806
1,480400,mean_income,2022,45365
1,480500,mean_income,2022,32837
1,490200,mean_income,2022,33782
1,490500,mean_income,2022,36757
1,490600,mean_income,2022,32167
1,490700,mean_income,2022,22343
1,490800,mean_income,2022,25983
1,490901,mean_income,2022,19161
1,490902,mean_income,2022,28412
1,491000,mean_income,2022,14370
1,491100,mean_income,2022,27367
1,491200,mean_income,2022,25290
1,491300,mean_income,2022,18244
1,491400,mean_income,2022,24094
1,500100,mean_income,2022,39066
1,500200,mean_income,2022,18548
1,500300,mean_income,2022,34254
1,510100,mean_income,2022,21641
1,510200,mean_income,2022,27817
1,510300,mean_income,2022,23085
1,520100,mean_income,2022,16816
1,520200,mean_income,2022,20656
1,520300,mean_income,2022,21496
1,520400,mean_income,2022,28164
1,520500,mean_income,2022,34592
1,520600,mean_income,2022,27015
1,530100,mean_income,2022,20823
1,530200,mean_income,2022,21158
1,530300,mean_income,2022,27059
1,530400,mean_income,2022,30756
1,530501,mean_income,2022,24786
1,530502,mean_income,2022,27593
1,530503,mean_income,2022,25172
1,530600,mean_income,2022,24344
1,540101,mean_income,2022,11619
1,540102,mean_income,2022,18045
1,550100,mean_income,2022,31012
1,550200,mean_income,2022,32563
1,560100,mean_income,2022,39981
1,560200,mean_income,2022,26526
1,560300,mean_income,2022,31255
1,560400,mean_income,2022,23928
1,560700,mean_income,2022,30555
1,560800,mean_income,2022,39760
1,560900,mean_income,2022,44290
1,561000,mean_income,2022,42410
1,561100,mean_income,2022,43090
1,570100,mean_income,2022,21305
1,570200,mean_income,2022,29042
1,570300,mean_income,2022,23659
1,570400,mean_income,2022,31580
1,570500,mean_income,2022,23524
1,580100,mean_income,2022,26881
1,580200,mean_income,2022,18618
1,580300,mean_income,2022,22135
1,580400,mean_income,2022,26574
1,580501,mean_income,2022,23487
1,580502,mean_income,2022,19431
1,580600,mean_income,2022,23387
1,580700,mean_income,2022,22329
1,580800,mean_income,2022,22007
1,590500,mean_income,2022,40287
1,590600,mean_income,2022,29299
1,590700,mean_income,2022,32021
1,600400,mean_income,2022,29164
1,600600,mean_income,2022,28284
1,600700,mean_income,2022,31575
1,600900,mean_income,2022,32260
1,610300,mean_income,2022,18846
1,610400,mean_income,2022,20399
1,610800,mean_income,2022,36590
1,611200,mean_income,2022,17618
1,611300,mean_income,2022,17116
1,611400,mean_income,2022,14988
1,611500,mean_income,2022,18539
1,611600,mean_income,2022,15231
1,611700,mean_income,2022,18659
1,611800,mean_income,2022,34998
1,611900,mean_income,2022,14746
1,612000,mean_income,2022,21635
1,612100,mean_income,2022,17224
1,612200,mean_income,2022,17153
1,620100,mean_income,2022,25853
1,620200,mean_income,2022,31650
1,620300,mean_income,2022,32384
1,620400,mean_income,2022,20663
1,630300,mean_income,2022,23275
1,630400,mean_income,2022,17286
1,630500,mean_income,2022,18125
1,630600,mean_income,2022,20747
1,630800,mean_income,2022,21147
1,630900,mean_income,2022,18870
1,640100,mean_income,2022,26752
1,640300,mean_income,2022,31719
1,640400,mean_income,2022,36386
1,640500,mean_income,2022,36571
1,640600,mean_income,2022,33823
1,640700,mean_income,2022,32118
1,640800,mean_income,2022,28077
1,650100,mean_income,2022,24934
1,650200,mean_income,2022,29396
1,650301,mean_income,2022,27173
1,650302,mean_income,2022,19866
1,650400,mean_income,2022,20173
1,650500,mean_income,2022,35062
1,660301,mean_income,2022,15759
1,660302,mean_income,2022,18301
1,660400,mean_income,2022,21078
1,660500,mean_income,2022,20960
1,660600,mean_income,2022,17306
1,660700,mean_income,2022,18141
1,660800,mean_income,2022,22725
1,660900,mean_income,2022,18794
1,661000,mean_income,2022,25642
1,661100,mean_income,2022,26579
1,670100,mean_income,2022,11486
1,670200,mean_income,2022,22543
1,670300,mean_income,2022,16384
1,670400,mean_income,2022,18811
1,670500,mean_income,2022,18000
1,670600,mean_income,2022,23472
1,670700,mean_income,2022,12677
1,670800,mean_income,2022,23268
1,670900,mean_income,2022,24120
1,671100,mean_income,2022,10991
1,671200,mean_income,2022,17101
1,671300,mean_income,2022,17195
1,671400,mean_income,2022,19976
1,671500,mean_income,2022,22851
1,671600,mean_income,2022,15726
1,671800,mean_income,2022,22871
1,671900,mean_income,2022,23170
1,672000,mean_income,2022,23389
1,680500,mean_income,2022,22658
1,680600,mean_income,2022,21876
1,680900,mean_income,2022,18937
1,681000,mean_income,2022,13189
1,681100,mean_income,2022,16903
1,681200,mean_income,2022,13325
1,681300,mean_income,2022,12020
1,681400,mean_income,2022,20217
1,690300,mean_income,2022,21639
1,690400,mean_income,2022,29128
1,690500,mean_income,2022,30431
1,690900,mean_income,2022,26178
1,691000,mean_income,2022,36699
1,691100,mean_income,2022,21073
1,691200,mean_income,2022,23761
1,691300,mean_income,2022,27534
1,691400,mean_income,2022,25616
1,691500,mean_income,2022,13016
1,700100,mean_income,2022,26076
1,700200,mean_income,2022,24088
1,700301,mean_income,2022,27135
1,700302,mean_income,2022,27583
1,700401,mean_income,2022,30972
1,700402,mean_income,2022,34953
1,700501,mean_income,2022,30269
1,700502,mean_income,2022,34554
1,710100,mean_income,2022,16982
1,710200,mean_income,2022,21117
1,710300,mean_income,2022,25460
1,710400,mean_income,2022,24328
1,710500,mean_income,2022,20866
1,710600,mean_income,2022,35264
1,710700,mean_income,2022,22054
1,710800,mean_income,2022,15461
1,710900,mean_income,2022,22884
1,711000,mean_income,2022,23962
1,711100,mean_income,2022,26218
1,711200,mean_income,2022,27905
1,711300,mean_income,2022,27840
1,711400,mean_income,2022,24490
1,711500,mean_income,2022,25145
1,720100,mean_income,2022,69009
1,720200,mean_income,2022,67167
1,720300,mean_income,2022,76395
1,720400,mean_income,2022,60157
1,720500,mean_income,2022,54854
