NAME,S1903_C03_002E,state,county,tract
"Census Tract 804, Cook County, Illinois",250001,17,031,080400
"Census Tract 810, Cook County, Illinois",82643,17,031,081000
"Census Tract 811, Cook County, Illinois",84649,17,031,081100
"Census Tract 812.01, Cook County, Illinois",128472,17,031,081201
"Census Tract 812.02, Cook County, Illinois",174552,17,031,081202
"Census Tract 813, Cook County, Illinois",124688,17,031,081300
"Census Tract 814.01, Cook County, Illinois",82143,17,031,081401
"Census Tract 814.02, Cook County, Illinois",142361,17,031,081402
"Census Tract 814.03, Cook County, Illinois",98404,17,031,081403
"Census Tract 815, Cook County, Illinois",119093,17,031,081500
"Census Tract 816, Cook County, Illinois",111402,17,031,081600
"Census Tract 817, Cook County, Illinois",137321,17,031,081700
"Census Tract 818, Cook County, Illinois",161327,17,031,081800
"Census Tract 819, Cook County, Illinois",186023,17,031,081900
"Census Tract 901, Cook County, Illinois",113478,17,031,090100
"Census Tract 902, Cook County, Illinois",118977,17,031,090200
"Census Tract 903, Cook County, Illinois",102697,17,031,090300
"Census Tract 1001, Cook County, Illinois",101616,17,031,100100
"Census Tract 1002, Cook County, Illinois",105917,17,031,100200
"Census Tract 1003, Cook County, Illinois",75724,17,031,100300
"Census Tract 1004, Cook County, Illinois",126923,17,031,100400
"Census Tract 1005, Cook County, Illinois",96384,17,031,100500
"Census Tract 1006, Cook County, Illinois",62524,17,031,100600
"Census Tract 1007, Cook County, Illinois",102381,17,031,100700
"Census Tract 1101, Cook County, Illinois",90227,17,031,110100
"Census Tract 1102, Cook County, Illinois",57333,17,031,110200
"Census Tract 1103, Cook County, Illinois",95227,17,031,110300
"Census Tract 1104, Cook County, Illinois",75040,17,031,110400
"Census Tract 1105.01, Cook County, Illinois",92386,17,031,110501
"Census Tract 1105.02, Cook County, Illinois",61010,17,031,110502
"Census Tract 1201, Cook County, Illinois",149316,17,031,120100
"Census Tract 1202, Cook County, Illinois",129259,17,031,120200
"Census Tract 1203, Cook County, Illinois",136875,17,031,120300
"Census Tract 1204, Cook County, Illinois",128521,17,031,120400
"Census Tract 1301, Cook County, Illinois",57411,17,031,130100
"Census Tract 1302, Cook County, Illinois",80208,17,031,130200
"Census Tract 1303, Cook County, Illinois",54615,17,031,130300
"Census Tract 1401, Cook County, Illinois",98977,17,031,140100
"Census Tract 1402, Cook County, Illinois",66635,17,031,140200
"Census Tract 1403.01, Cook County, Illinois",70893,17,031,140301
"Census Tract 1403.02, Cook County, Illinois",100503,17,031,140302
"Census Tract 1404, Cook County, Illinois",85250,17,031,140400
"Census Tract 1405, Cook County, Illinois",82031,17,031,140500
"Census Tract 1406.01, Cook County, Illinois",84773,17,031,140601
"Census Tract 1406.02, Cook County, Illinois",76313,17,031,140602
"Census Tract 1407.01, Cook County, Illinois",79847,17,031,140701
"Census Tract 1407.02, Cook County, Illinois",84907,17,031,140702
"Census Tract 1408, Cook County, Illinois",90200,17,031,140800
"Census Tract 1502, Cook County, Illinois",77917,17,031,150200
