NAME,S1902_C03_021E,state,county,tract
"Census Tract 2426, Cook County, Illinois",18022,17,031,242600
"Census Tract 2427, Cook County, Illinois",17855,17,031,242700
"Census Tract 2431, Cook County, Illinois",31421,17,031,243100
"Census Tract 2433, Cook County, Illinois",28074,17,031,243300
"Census Tract 2503, Cook County, Illinois",14456,17,031,250300
"Census Tract 2515, Cook County, Illinois",16919,17,031,251500
"Census Tract 8036.08, Cook County, Illinois",19988,17,031,803608
"Census Tract 8040, Cook County, Illinois",43365,17,031,804000
"Census Tract 8043.06, Cook County, Illinois",15819,17,031,804306
"Census Tract 8046.03, Cook County, Illinois",33292,17,031,804603
"Census Tract 8047.12, Cook County, Illinois",25948,17,031,804712
"Census Tract 8048.06, Cook County, Illinois",25980,17,031,804806
"Census Tract 8048.07, Cook County, Illinois",22443,17,031,804807
"Census Tract 8048.09, Cook County, Illinois",55998,17,031,804809
"Census Tract 8198.01, Cook County, Illinois",11920,17,031,819801
"Census Tract 8205.02, Cook County, Illinois",28283,17,031,820502
"Census Tract 8209.01, Cook County, Illinois",11103,17,031,820901
"Census Tract 8220, Cook County, Illinois",-999999999,17,031,822000
"Census Tract 8226.01, Cook County, Illinois",31644,17,031,822601
"Census Tract 8227.02, Cook County, Illinois",19453,17,031,822702
"Census Tract 8244, Cook County, Illinois",21120,17,031,824400
"Census Tract 8246.02, Cook County, Illinois",24035,17,031,824602
"Census Tract 311, Cook County, Illinois",26936,17,031,031100
"Census Tract 3817, Cook County, Illinois",-666666666,17,031,381700
"Census Tract 3901, Cook County, Illinois",44862,17,031,390100
"Census Tract 3807, Cook County, Illinois",18441,17,031,380700
"Census Tract 3812, Cook County, Illinois",32190,17,031,381200
"Census Tract 3902, Cook County, Illinois",49185,17,031,390200
"Census Tract 4003, Cook County, Illinois",14692,17,031,400300
"Census Tract 406, Cook County, Illinois",40298,17,031,040600
"Census Tract 8175, Cook County, Illinois",17900,17,031,817500
