NAME,S1902_C03_023E,state,county,tract
"Census Tract 6004, Cook County, Illinois",27212,17,031,600400
"Census Tract 6006, Cook County, Illinois",21591,17,031,600600
"Census Tract 6007, Cook County, Illinois",28156,17,031,600700
"Census Tract 6009, Cook County, Illinois",21747,17,031,600900
"Census Tract 6103, Cook County, Illinois",12107,17,031,610300
"Census Tract 6104, Cook County, Illinois",-666666666,17,031,610400
"Census Tract 6108, Cook County, Illinois",28648,17,031,610800
"Census Tract 8330, Cook County, Illinois",124833,17,031,833000
"Census Tract 8331, Cook County, Illinois",79229,17,031,833100
"Census Tract 8333, Cook County, Illinois",31211,17,031,833300
"Census Tract 8339, Cook County, Illinois",-999999999,17,031,833900
"Census Tract 8340, Cook County, Illinois",-666666666,17,031,834000
"Census Tract 8342, Cook County, Illinois",-666666666,17,031,834200
"Census Tract 8343, Cook County, Illinois",44560,17,031,834300
"Census Tract 8344, Cook County, Illinois",-666666666,17,031,834400
"Census Tract 8345, Cook County, Illinois",-666666666,17,031,834500
"Census Tract 8346, Cook County, Illinois",-666666666,17,031,834600
"Census Tract 8347, Cook County, Illinois",-999999999,17,031,834700
"Census Tract 8348, Cook County, Illinois",-999999999,17,031,834800
"Census Tract 8349, Cook County, Illinois",-666666666,17,031,834900
"Census Tract 8350, Cook County, Illinois",30985,17,031,835000
"Census Tract 8351, Cook County, Illinois",-999999999,17,031,835100
"Census Tract 8352, Cook County, Illinois",30863,17,031,835200
"Census Tract 8355, Cook County, Illinois",-666666666,17,031,835500
"Census Tract 8356, Cook County, Illinois",-999999999,17,031,835600
"Census Tract 8358, Cook County, Illinois",-666666666,17,031,835800
