NAME,S1501_C01_059E,state,county,tract
"Census Tract 1510.01, Cook County, Illinois",45758,17,031,151001
"Census Tract 1510.02, Cook County, Illinois",37308,17,031,151002
"Census Tract 1511, Cook County, Illinois",38649,17,031,151100
"Census Tract 1512, Cook County, Illinois",38455,17,031,151200
"Census Tract 1601, Cook County, Illinois",45446,17,031,160100
"Census Tract 1602, Cook County, Illinois",74194,17,031,160200
"Census Tract 1603, Cook County, Illinois",56007,17,031,160300
"Census Tract 1604, Cook County, Illinois",42821,17,031,160400
"Census Tract 1605.01, Cook County, Illinois",38365,17,031,160501
"Census Tract 1605.02, Cook County, Illinois",60226,17,031,160502
"Census Tract 1606.01, Cook County, Illinois",60076,17,031,160601
"Census Tract 1606.02, Cook County, Illinois",46588,17,031,160602
"Census Tract 1607, Cook County, Illinois",49290,17,031,160700
"Census Tract 1608, Cook County, Illinois",43337,17,031,160800
"Census Tract 1609, Cook County, Illinois",57607,17,031,160900
"Census Tract 1610, Cook County, Illinois",59043,17,031,161000
"Census Tract 1611, Cook County, Illinois",84506,17,031,161100
"Census Tract 1612, Cook County, Illinois",35640,17,031,161200
"Census Tract 1613, Cook County, Illinois",34047,17,031,161300
"Census Tract 1701, Cook County, Illinois",49250,17,031,170100
"Census Tract 1702, Cook County, Illinois",44130,17,031,170200
"Census Tract 1703, Cook County, Illinois",46221,17,031,170300
"Census Tract 1704, Cook County, Illinois",57734,17,031,170400
"Census Tract 1705, Cook County, Illinois",54024,17,031,170500
"Census Tract 1706, Cook County, Illinois",50610,17,031,170600
"Census Tract 1707, Cook County, Illinois",41781,17,031,170700
"Census Tract 1708, Cook County, Illinois",44942,17,031,170800
"Census Tract 1709, Cook County, Illinois",40129,17,031,170900
"Census Tract 1710, Cook County, Illinois",48637,17,031,171000
"Census Tract 1711, Cook County, Illinois",41015,17,031,171100
"Census Tract 1801, Cook County, Illinois",33557,17,031,180100
"Census Tract 1901, Cook County, Illinois",31038,17,031,190100
"Census Tract 1902, Cook County, Illinois",36997,17,031,190200
"Census Tract 1903, Cook County, Illinois",38878,17,031,190300
"Census Tract 1904.01, Cook County, Illinois",37982,17,031,190401
"Census Tract 1904.02, Cook County, Illinois",33366,17,031,190402
"Census Tract 1906.01, Cook County, Illinois",31472,17,031,190601
"Census Tract 1906.02, Cook County, Illinois",31415,17,031,190602
"Census Tract 1907.01, Cook County, Illinois",41225,17,031,190701
"Census Tract 1907.02, Cook County, Illinois",29078,17,031,190702
"Census Tract 1908, Cook County, Illinois",33826,17,031,190800
"Census Tract 1909, Cook County, Illinois",31434,17,031,190900
"Census Tract 1910, Cook County, Illinois",35075,17,031,191000
"Census Tract 1911, Cook County, Illinois",35823,17,031,191100
"Census Tract 1912, Cook County, Illinois",29777,17,031,191200
"Census Tract 1913.01, Cook County, Illinois",29934,17,031,191301
"Census Tract 1913.02, Cook County, Illinois",32005,17,031,191302
"Census Tract 2001, Cook County, Illinois",42601,17,031,200100
"Census Tract 2002, Cook County, Illinois",39731,17,031,200200
"Census Tract 2003, Cook County, Illinois",40800,17,031,200300
"Census Tract 2004.01, Cook County, Illinois",31170,17,031,200401
"Census Tract 2004.02, Cook County, Illinois",28991,17,031,200402
"Census Tract 2101, Cook County, Illinois",61657,17,031,210100
"Census Tract 2104, Cook County, Illinois",35000,17,031,210400
"Census Tract 2105.01, Cook County, Illinois",34403,17,031,210501
"Census Tract 2105.02, Cook County, Illinois",37051,17,031,210502
"Census Tract 2106.01, Cook County, Illinois",51250,17,031,210601
"Census Tract 2106.02, Cook County, Illinois",50034,17,031,210602
"Census Tract 2107, Cook County, Illinois",48618,17,031,210700
"Census Tract 2108, Cook County, Illinois",42000,17,031,210800
"Census Tract 2109, Cook County, Illinois",61544,17,031,210900
"Census Tract 2203, Cook County, Illinois",58294,17,031,220300
"Census Tract 2204, Cook County, Illinois",58611,17,031,220400
"Census Tract 2205, Cook County, Illinois",61136,17,031,220500
"Census Tract 2206.01, Cook County, Illinois",63958,17,031,220601
"Census Tract 2206.02, Cook County, Illinois",63947,17,031,220602
"Census Tract 2207.01, Cook County, Illinois",42932,17,031,220701
"Census Tract 2207.02, Cook County, Illinois",44430,17,031,220702
"Census Tract 2209.01, Cook County, Illinois",42554,17,031,220901
"Census Tract 2209.02, Cook County, Illinois",41318,17,031,220902
"Census Tract 2210, Cook County, Illinois",43851,17,031,221000
"Census Tract 2211, Cook County, Illinois",56199,17,031,221100
"Census Tract 2212, Cook County, Illinois",68179,17,031,221200
"Census Tract 2213, Cook County, Illinois",57635,17,031,221300
"Census Tract 2214, Cook County, Illinois",66667,17,031,221400
"Census Tract 2215, Cook County, Illinois",55278,17,031,221500
"Census Tract 2216, Cook County, Illinois",78023,17,031,221600
"Census Tract 2222, Cook County, Illinois",96979,17,031,222200
"Census Tract 2225, Cook County, Illinois",63854,17,031,222500
"Census Tract 2226, Cook County, Illinois",49792,17,031,222600
"Census Tract 2227, Cook County, Illinois",43841,17,031,222700
"Census Tract 2228, Cook County, Illinois",41298,17,031,222800
"Census Tract 2229, Cook County, Illinois",50172,17,031,222900
"Census Tract 2301, Cook County, Illinois",46705,17,031,230100
"Census Tract 2302, Cook County, Illinois",50742,17,031,230200
