NAME,S1501_C01_059E,state,county,tract
"Census Tract 8133.02, Cook County, Illinois",26875,17,031,813302
"Census Tract 8137.01, Cook County, Illinois",32165,17,031,813701
"Census Tract 8137.02, Cook County, Illinois",31203,17,031,813702
"Census Tract 8138.01, Cook County, Illinois",31239,17,031,813801
"Census Tract 8138.02, Cook County, Illinois",26696,17,031,813802
"Census Tract 8206.03, Cook County, Illinois",38844,17,031,820603
"Census Tract 8206.04, Cook County, Illinois",36068,17,031,820604
"Census Tract 8206.05, Cook County, Illinois",31743,17,031,820605
"Census Tract 8206.06, Cook County, Illinois",43767,17,031,820606
"Census Tract 8238.05, Cook County, Illinois",43906,17,031,823805
"Census Tract 8238.06, Cook County, Illinois",28306,17,031,823806
"Census Tract 8240.03, Cook County, Illinois",53484,17,031,824003
"Census Tract 8240.04, Cook County, Illinois",59934,17,031,824004
"Census Tract 8326, Cook County, Illinois",81782,17,031,832600
"Census Tract 203.02, Cook County, Illinois",53162,17,031,020302
"Census Tract 206.02, Cook County, Illinois",32047,17,031,020602
"Census Tract 207.01, Cook County, Illinois",49006,17,031,020701
"Census Tract 203.01, Cook County, Illinois",36712,17,031,020301
"Census Tract 206.01, Cook County, Illinois",29475,17,031,020601
"Census Tract 207.02, Cook County, Illinois",30442,17,031,020702
"Census Tract 208.01, Cook County, Illinois",31426,17,031,020801
"Census Tract 208.02, Cook County, Illinois",25912,17,031,020802
"Census Tract 209.01, Cook County, Illinois",30326,17,031,020901
"Census Tract 209.02, Cook County, Illinois",23193,17,031,020902
"Census Tract 8154, Cook County, Illinois",36624,17,031,815400
"Census Tract 8166, Cook County, Illinois",30843,17,031,816600
"Census Tract 8171.01, Cook County, Illinois",35089,17,031,817101
"Census Tract 8172, Cook County, Illinois",32135,17,031,817200
"Census Tract 8174, Cook County, Illinois",29457,17,031,817400
"Census Tract 8199, Cook County, Illinois",94722,17,031,819900
"Census Tract 8205.01, Cook County, Illinois",41679,17,031,820501
"Census Tract 8224, Cook County, Illinois",35910,17,031,822400
"Census Tract 8228.02, Cook County, Illinois",50639,17,031,822802
"Census Tract 8233.03, Cook County, Illinois",45115,17,031,823303
"Census Tract 8236.04, Cook County, Illinois",55844,17,031,823604
"Census Tract 4205, Cook County, Illinois",29893,17,031,420500
"Census Tract 4304, Cook County, Illinois",31320,17,031,430400
"Census Tract 4306, Cook County, Illinois",29531,17,031,430600
"Census Tract 4409, Cook County, Illinois",37949,17,031,440900
"Census Tract 4601, Cook County, Illinois",31900,17,031,460100
"Census Tract 4805, Cook County, Illinois",27166,17,031,480500
"Census Tract 2831, Cook County, Illinois",37409,17,031,283100
"Census Tract 3007, Cook County, Illinois",23125,17,031,300700
"Census Tract 3008, Cook County, Illinois",18554,17,031,300800
"Census Tract 3406, Cook County, Illinois",16796,17,031,340600
"Census Tract 3403, Cook County, Illinois",29120,17,031,340300
"Census Tract 3510, Cook County, Illinois",54458,17,031,351000
"Census Tract 8143, Cook County, Illinois",27017,17,031,814300
"Census Tract 8159, Cook County, Illinois",52017,17,031,815900
"Census Tract 8087.02, Cook County, Illinois",39028,17,031,808702
"Census Tract 6606, Cook County, Illinois",27201,17,031,660600
"Census Tract 6701, Cook County, Illinois",35399,17,031,670100
"Census Tract 6708, Cook County, Illinois",26042,17,031,670800
"Census Tract 6711, Cook County, Illinois",28833,17,031,671100
"Census Tract 6712, Cook County, Illinois",22328,17,031,671200
"Census Tract 6714, Cook County, Illinois",31223,17,031,671400
"Census Tract 4909.01, Cook County, Illinois",40491,17,031,490901
"Census Tract 4909.02, Cook County, Illinois",48132,17,031,490902
"Census Tract 5305.02, Cook County, Illinois",27425,17,031,530502
"Census Tract 2225, Cook County, Illinois",46026,17,031,222500
"Census Tract 2228, Cook County, Illinois",35980,17,031,222800
"Census Tract 8072, Cook County, Illinois",47619,17,031,807200
"Census Tract 8075, Cook County, Illinois",61392,17,031,807500
"Census Tract 7502, Cook County, Illinois",60068,17,031,750200
"Census Tract 8043.08, Cook County, Illinois",40519,17,031,804308
"Census Tract 8043.09, Cook County, Illinois",45690,17,031,804309
"Census Tract 8043.10, Cook County, Illinois",53062,17,031,804310
"Census Tract 301.02, Cook County, Illinois",40908,17,031,030102
"Census Tract 7608.02, Cook County, Illinois",40286,17,031,760802
"Census Tract 7608.03, Cook County, Illinois",35611,17,031,760803
"Census Tract 7702.01, Cook County, Illinois",50942,17,031,770201
"Census Tract 7702.02, Cook County, Illinois",49313,17,031,770202
"Census Tract 7706.01, Cook County, Illinois",52870,17,031,770601
"Census Tract 7706.02, Cook County, Illinois",35252,17,031,770602
"Census Tract 7709.01, Cook County, Illinois",49393,17,031,770901
"Census Tract 7709.02, Cook County, Illinois",46827,17,031,770902
"Census Tract 8020.03, Cook County, Illinois",50076,17,031,802003
"Census Tract 8020.04, Cook County, Illinois",35615,17,031,802004
"Census Tract 8237.02, Cook County, Illinois",45920,17,031,823702
"Census Tract 8250, Cook County, Illinois",32007,17,031,825000
"Census Tract 8262.01, Cook County, Illinois",37313,17,031,826201
"Census Tract 8263.01, Cook County, Illinois",35403,17,031,826301
"Census Tract 6715, Cook County, Illinois",26419,17,031,671500
"Census Tract 6716, Cook County, Illinois",15900,17,031,671600
"Census Tract 6720, Cook County, Illinois",30417,17,031,672000
"Census Tract 8024.03, Cook County, Illinois",50203,17,031,802403
"Census Tract 8024.04, Cook County, Illinois",36329,17,031,802404
"Census Tract 8025.05, Cook County, Illinois",33233,17,031,802505
"Census Tract 8025.06, Cook County, Illinois",43679,17,031,802506
"Census Tract 8026.07, Cook County, Illinois",60938,17,031,802607
"Census Tract 8026.08, Cook County, Illinois",52254,17,031,802608
"Census Tract 8026.09, Cook County, Illinois",32311,17,031,802609
"Census Tract 8026.10, Cook County, Illinois",53819,17,031,802610
"Census Tract 8030.12, Cook County, Illinois",49375,17,031,803012
"Census Tract 8030.13, Cook County, Illinois",60458,17,031,803013
"Census Tract 8030.14, Cook County, Illinois",43230,17,031,803014
"Census Tract 8030.15, Cook County, Illinois",50509,17,031,803015
"Census Tract 8030.16, Cook County, Illinois",80648,17,031,803016
"Census Tract 8030.17, Cook County, Illinois",56123,17,031,803017
"Census Tract 8036.11, Cook County, Illinois",35812,17,031,803611
"Census Tract 8036.12, Cook County, Illinois",37090,17,031,803612
"Census Tract 8037.01, Cook County, Illinois",62816,17,031,803701
"Census Tract 8382, Cook County, Illinois",44135,17,031,838200
"Census Tract 8383, Cook County, Illinois",74375,17,031,838300
"Census Tract 8386, Cook County, Illinois",17530,17,031,838600
"Census Tract 8380, Cook County, Illinois",53910,17,031,838000
"Census Tract 2424, Cook County, Illinois",60457,17,031,242400
"Census Tract 2307, Cook County, Illinois",26156,17,031,230700
"Census Tract 2402, Cook County, Illinois",82083,17,031,240200
"Census Tract 2414, Cook County, Illinois",71866,17,031,241400
"Census Tract 2425, Cook County, Illinois",50515,17,031,242500
"Census Tract 2426, Cook County, Illinois",52200,17,031,242600
"Census Tract 2427, Cook County, Illinois",41016,17,031,242700
