NAME,S1902_C03_019E,state,county,tract
"Census Tract 4306, Cook County, Illinois",33464,17,031,430600
"Census Tract 4307, Cook County, Illinois",30342,17,031,430700
"Census Tract 4308, Cook County, Illinois",25482,17,031,430800
"Census Tract 4309, Cook County, Illinois",25929,17,031,430900
"Census Tract 4312, Cook County, Illinois",34284,17,031,431200
"Census Tract 4313.01, Cook County, Illinois",15141,17,031,431301
"Census Tract 4313.02, Cook County, Illinois",17905,17,031,431302
"Census Tract 8263.03, Cook County, Illinois",22630,17,031,826303
"Census Tract 8263.04, Cook County, Illinois",24895,17,031,826304
"Census Tract 8264.01, Cook County, Illinois",22285,17,031,826401
"Census Tract 8264.02, Cook County, Illinois",21347,17,031,826402
"Census Tract 8265, Cook County, Illinois",20096,17,031,826500
"Census Tract 8266, Cook County, Illinois",17248,17,031,826600
"Census Tract 8267, Cook County, Illinois",21861,17,031,826700
"Census Tract 8268, Cook County, Illinois",16497,17,031,826800
"Census Tract 8269.01, Cook County, Illinois",17748,17,031,826901
"Census Tract 8269.02, Cook County, Illinois",16972,17,031,826902
"Census Tract 8270, Cook County, Illinois",21043,17,031,827000
"Census Tract 8271, Cook County, Illinois",16821,17,031,827100
"Census Tract 8272, Cook County, Illinois",23901,17,031,827200
"Census Tract 8273, Cook County, Illinois",15880,17,031,827300
"Census Tract 8274, Cook County, Illinois",18526,17,031,827400
"Census Tract 8275, Cook County, Illinois",19098,17,031,827500
"Census Tract 8276, Cook County, Illinois",18547,17,031,827600
"Census Tract 8277, Cook County, Illinois",20674,17,031,827700
"Census Tract 8278.01, Cook County, Illinois",23884,17,031,827801
"Census Tract 8278.02, Cook County, Illinois",26774,17,031,827802
"Census Tract 8278.04, Cook County, Illinois",32139,17,031,827804
"Census Tract 8278.05, Cook County, Illinois",31651,17,031,827805
"Census Tract 8279.01, Cook County, Illinois",37769,17,031,827901
"Census Tract 8279.02, Cook County, Illinois",25848,17,031,827902
"Census Tract 8280, Cook County, Illinois",27858,17,031,828000
"Census Tract 8281, Cook County, Illinois",25546,17,031,828100
"Census Tract 8282.01, Cook County, Illinois",37113,17,031,828201
"Census Tract 8282.02, Cook County, Illinois",29400,17,031,828202
"Census Tract 8283, Cook County, Illinois",31603,17,031,828300
"Census Tract 8284.01, Cook County, Illinois",32591,17,031,828401
"Census Tract 8284.02, Cook County, Illinois",28126,17,031,828402
"Census Tract 8285.03, Cook County, Illinois",19804,17,031,828503
"Census Tract 8285.04, Cook County, Illinois",18440,17,031,828504
"Census Tract 8285.05, Cook County, Illinois",30706,17,031,828505
"Census Tract 8285.07, Cook County, Illinois",32571,17,031,828507
"Census Tract 8285.08, Cook County, Illinois",23840,17,031,828508
"Census Tract 8286.01, Cook County, Illinois",38166,17,031,828601
"Census Tract 8286.02, Cook County, Illinois",37198,17,031,828602
"Census Tract 8287.01, Cook County, Illinois",25529,17,031,828701
"Census Tract 8287.02, Cook County, Illinois",25104,17,031,828702
"Census Tract 8288.01, Cook County, Illinois",46457,17,031,828801
"Census Tract 8288.02, Cook County, Illinois",32415,17,031,828802
"Census Tract 8289, Cook County, Illinois",17875,17,031,828900
"Census Tract 8290, Cook County, Illinois",13564,17,031,829000
"Census Tract 8291, Cook County, Illinois",16933,17,031,829100
"Census Tract 8292, Cook County, Illinois",20232,17,031,829200
"Census Tract 4314, Cook County, Illinois",23005,17,031,431400
"Census Tract 4401.01, Cook County, Illinois",15179,17,031,440101
"Census Tract 4401.02, Cook County, Illinois",25620,17,031,440102
"Census Tract 4402.01, Cook County, Illinois",27153,17,031,440201
"Census Tract 4402.02, Cook County, Illinois",25447,17,031,440202
"Census Tract 4403, Cook County, Illinois",32968,17,031,440300
"Census Tract 4406, Cook County, Illinois",32162,17,031,440600
"Census Tract 4407, Cook County, Illinois",27757,17,031,440700
"Census Tract 4408, Cook County, Illinois",16137,17,031,440800
"Census Tract 4409, Cook County, Illinois",26399,17,031,440900
"Census Tract 4503, Cook County, Illinois",27808,17,031,450300
"Census Tract 4601, Cook County, Illinois",18820,17,031,460100
"Census Tract 4602, Cook County, Illinois",14977,17,031,460200
"Census Tract 4603.01, Cook County, Illinois",16216,17,031,460301
"Census Tract 4603.02, Cook County, Illinois",16347,17,031,460302
"Census Tract 4604, Cook County, Illinois",20993,17,031,460400
"Census Tract 4605, Cook County, Illinois",31488,17,031,460500
"Census Tract 4608, Cook County, Illinois",11455,17,031,460800
"Census Tract 4610, Cook County, Illinois",17222,17,031,461000
"Census Tract 4701, Cook County, Illinois",26587,17,031,470100
"Census Tract 4801, Cook County, Illinois",34761,17,031,480100
"Census Tract 4802, Cook County, Illinois",33749,17,031,480200
"Census Tract 4803, Cook County, Illinois",33718,17,031,480300
"Census Tract 4804, Cook County, Illinois",40708,17,031,480400
