id,census_tract_id,sub_group_indicator_name,year,value
19378,100700,upper_rent,2019,1404
19379,120300,upper_rent,2019,2621
19380,292500,upper_rent,2019,1063
19381,71500,upper_rent,2019,2126
19382,390600,upper_rent,2019,1379
19383,807000,upper_rent,2019,1234
19384,381500,upper_rent,2019,947
19385,410700,upper_rent,2019,1459
19386,808301,upper_rent,2019,1973
19387,230600,upper_rent,2019,971
19388,221500,upper_rent,2019,1423
19389,230100,upper_rent,2019,1330
19390,240300,upper_rent,2019,2196
19391,241300,upper_rent,2019,2420
19392,51300,upper_rent,2019,2589
19393,63200,upper_rent,2019,1757
19394,70700,upper_rent,2019,2044
19395,71100,upper_rent,2019,2582
19396,71400,upper_rent,2019,1968
19397,380500,upper_rent,2019,1039
19398,381400,upper_rent,2019,1136
19399,381800,upper_rent,2019,1199
19400,390500,upper_rent,2019,1356
19401,390700,upper_rent,2019,1730
19402,410500,upper_rent,2019,1539
19403,411200,upper_rent,2019,1591
19404,420700,upper_rent,2019,971
19405,450300,upper_rent,2019,1056
19406,500300,upper_rent,2019,880
19407,520500,upper_rent,2019,1028
19408,530400,upper_rent,2019,-666666666
19409,250400,upper_rent,2019,988
19410,251600,upper_rent,2019,1087
19411,251800,upper_rent,2019,926
19412,260900,upper_rent,2019,788
19413,241600,upper_rent,2019,2050
19414,30300,upper_rent,2019,1197
19415,31200,upper_rent,2019,1007
19416,410900,upper_rent,2019,1703
19417,430300,upper_rent,2019,1076
19418,170600,upper_rent,2019,1500
19419,600900,upper_rent,2019,1117
19420,630300,upper_rent,2019,839
19421,828702,upper_rent,2019,1605
19422,830001,upper_rent,2019,671
19423,819500,upper_rent,2019,1249
19424,460700,upper_rent,2019,618
19425,491000,upper_rent,2019,977
19426,821900,upper_rent,2019,1726
19427,823602,upper_rent,2019,992
19428,824108,upper_rent,2019,1176
19429,818800,upper_rent,2019,1453
19430,191100,upper_rent,2019,887
19431,230400,upper_rent,2019,1132
19432,242900,upper_rent,2019,1572
19433,570400,upper_rent,2019,886
19434,822302,upper_rent,2019,1189
19435,823903,upper_rent,2019,2318
19436,825600,upper_rent,2019,1277
19437,828401,upper_rent,2019,1336
19438,827901,upper_rent,2019,1970
19439,81100,upper_rent,2019,2253
19440,110300,upper_rent,2019,1158
19441,190200,upper_rent,2019,1093
19442,221300,upper_rent,2019,1552
19443,251200,upper_rent,2019,1239
19444,282800,upper_rent,2019,1606
19445,260600,upper_rent,2019,1159
19446,710700,upper_rent,2019,716
19447,710900,upper_rent,2019,799
19448,711400,upper_rent,2019,950
19449,720300,upper_rent,2019,2219
19450,730300,upper_rent,2019,1039
19451,740100,upper_rent,2019,995
19452,828802,upper_rent,2019,1355
19453,241500,upper_rent,2019,2454
19454,60200,upper_rent,2019,1620
19455,61000,upper_rent,2019,2672
19456,62400,upper_rent,2019,2221
19457,70200,upper_rent,2019,1740
19458,70300,upper_rent,2019,2464
19459,10600,upper_rent,2019,1247
19460,20400,upper_rent,2019,1331
19461,31000,upper_rent,2019,1530
19462,40300,upper_rent,2019,1622
19463,50600,upper_rent,2019,1930
19464,60500,upper_rent,2019,1201
19465,60900,upper_rent,2019,1459
19466,190602,upper_rent,2019,987
19467,190701,upper_rent,2019,988
19468,190702,upper_rent,2019,1067
19469,191301,upper_rent,2019,1154
19470,191302,upper_rent,2019,1142
19471,200401,upper_rent,2019,968
19472,200402,upper_rent,2019,936
19473,210501,upper_rent,2019,1317
19474,210502,upper_rent,2019,1260
19475,210601,upper_rent,2019,1320
19476,210602,upper_rent,2019,1398
19477,220601,upper_rent,2019,1681
19478,220602,upper_rent,2019,1442
19479,220701,upper_rent,2019,1290
19480,220702,upper_rent,2019,1232
19481,220901,upper_rent,2019,1111
19482,220902,upper_rent,2019,1158
19483,252101,upper_rent,2019,1068
19484,252102,upper_rent,2019,987
19485,252201,upper_rent,2019,960
19486,252202,upper_rent,2019,971
19487,31400,upper_rent,2019,1506
19488,804106,upper_rent,2019,1783
19489,806001,upper_rent,2019,1221
19490,806502,upper_rent,2019,1452
19491,809700,upper_rent,2019,1776
19492,810702,upper_rent,2019,1295
19493,812000,upper_rent,2019,1340
19494,812200,upper_rent,2019,1138
19495,812400,upper_rent,2019,2278
19496,814500,upper_rent,2019,1095
19497,815701,upper_rent,2019,1813
19498,816700,upper_rent,2019,1005
19499,826600,upper_rent,2019,1162
19500,826800,upper_rent,2019,840
19501,826902,upper_rent,2019,891
19502,510200,upper_rent,2019,1229
19503,570500,upper_rent,2019,1003
19504,600600,upper_rent,2019,904
19505,611200,upper_rent,2019,638
19506,640800,upper_rent,2019,853
19507,670900,upper_rent,2019,998
19508,691300,upper_rent,2019,948
19509,430700,upper_rent,2019,983
19510,490400,upper_rent,2019,971
19511,824106,upper_rent,2019,1247
19512,806802,upper_rent,2019,1415
19513,809400,upper_rent,2019,2078
19514,610300,upper_rent,2019,695
19515,611800,upper_rent,2019,830
19516,681200,upper_rent,2019,842
19517,711000,upper_rent,2019,953
19518,800600,upper_rent,2019,3302
19519,804305,upper_rent,2019,1451
19520,809900,upper_rent,2019,1951
19521,811702,upper_rent,2019,902
19522,816000,upper_rent,2019,1387
19523,819400,upper_rent,2019,1068
19524,210900,upper_rent,2019,1816
19525,260200,upper_rent,2019,950
19526,815500,upper_rent,2019,1161
19527,818000,upper_rent,2019,1212
19528,251400,upper_rent,2019,906
19529,260800,upper_rent,2019,995
19530,271200,upper_rent,2019,1040
19531,283800,upper_rent,2019,2021
19532,561000,upper_rent,2019,1159
19533,611100,upper_rent,2019,647
19534,611400,upper_rent,2019,668
19535,630500,upper_rent,2019,866
19536,640100,upper_rent,2019,1076
19537,640600,upper_rent,2019,951
19538,650400,upper_rent,2019,1178
19539,271400,upper_rent,2019,1102
19540,280100,upper_rent,2019,2468
19541,823500,upper_rent,2019,1025
19542,821500,upper_rent,2019,926
19543,821800,upper_rent,2019,1138
19544,823400,upper_rent,2019,1019
19545,310300,upper_rent,2019,1324
19546,823901,upper_rent,2019,2063
19547,824601,upper_rent,2019,1126
19548,824702,upper_rent,2019,1104
19549,200200,upper_rent,2019,1080
19550,221400,upper_rent,2019,1908
19551,230300,upper_rent,2019,1088
19552,230900,upper_rent,2019,1327
19553,231100,upper_rent,2019,897
19554,240600,upper_rent,2019,1893
19555,243400,upper_rent,2019,1904
19556,250200,upper_rent,2019,959
19557,250700,upper_rent,2019,911
19558,251300,upper_rent,2019,981
19559,282700,upper_rent,2019,1699
19560,440201,upper_rent,2019,946
19561,530501,upper_rent,2019,853
19562,530503,upper_rent,2019,1280
19563,540101,upper_rent,2019,755
19564,540102,upper_rent,2019,588
19565,40600,upper_rent,2019,1661
19566,817600,upper_rent,2019,1026
19567,818402,upper_rent,2019,1422
19568,251100,upper_rent,2019,1016
19569,252000,upper_rent,2019,926
19570,260100,upper_rent,2019,741
19571,260700,upper_rent,2019,961
19572,271300,upper_rent,2019,825
19573,81700,upper_rent,2019,2621
19574,100100,upper_rent,2019,1330
19575,100500,upper_rent,2019,-666666666
19576,130100,upper_rent,2019,833
19577,140200,upper_rent,2019,1225
19578,140500,upper_rent,2019,1187
19579,160300,upper_rent,2019,1147
19580,160800,upper_rent,2019,1315
19581,822900,upper_rent,2019,1180
19582,823904,upper_rent,2019,1445
19583,826402,upper_rent,2019,1372
19584,829401,upper_rent,2019,1043
19585,820104,upper_rent,2019,1231
19586,820201,upper_rent,2019,1808
19587,821200,upper_rent,2019,913
19588,821600,upper_rent,2019,1179
19589,821700,upper_rent,2019,1193
19590,822102,upper_rent,2019,1105
19591,222600,upper_rent,2019,1489
19592,230800,upper_rent,2019,950
19593,240700,upper_rent,2019,1588
19594,241000,upper_rent,2019,1733
19595,241100,upper_rent,2019,1564
19596,242000,upper_rent,2019,2142
19597,242100,upper_rent,2019,2211
19598,250600,upper_rent,2019,992
19599,808302,upper_rent,2019,1647
19600,809300,upper_rent,2019,1677
19601,460400,upper_rent,2019,1103
19602,560700,upper_rent,2019,1094
19603,561100,upper_rent,2019,1146
19604,570200,upper_rent,2019,863
19605,10100,upper_rent,2019,1123
19606,30500,upper_rent,2019,1548
19607,71700,upper_rent,2019,3233
19608,20200,upper_rent,2019,1218
19609,31700,upper_rent,2019,1385
19610,61200,upper_rent,2019,2300
19611,61500,upper_rent,2019,2091
19612,62900,upper_rent,2019,1919
19613,210700,upper_rent,2019,1545
19614,221100,upper_rent,2019,1459
19615,221200,upper_rent,2019,1832
19616,63000,upper_rent,2019,1770
19617,71200,upper_rent,2019,1987
19618,81500,upper_rent,2019,2620
19619,90300,upper_rent,2019,1234
19620,130300,upper_rent,2019,1294
19621,100600,upper_rent,2019,1133
19622,110400,upper_rent,2019,1238
19623,120200,upper_rent,2019,2125
19624,150700,upper_rent,2019,1426
19625,161300,upper_rent,2019,1117
19626,210400,upper_rent,2019,1108
19627,210800,upper_rent,2019,1190
19628,221600,upper_rent,2019,1946
19629,801800,upper_rent,2019,2249
19630,802900,upper_rent,2019,2217
19631,803604,upper_rent,2019,1393
19632,803800,upper_rent,2019,1213
19633,804804,upper_rent,2019,1443
19634,805105,upper_rent,2019,1689
19635,805108,upper_rent,2019,1301
19636,805701,upper_rent,2019,1666
19637,805702,upper_rent,2019,2192
19638,806801,upper_rent,2019,1466
19639,807300,upper_rent,2019,1551
19640,808002,upper_rent,2019,3076
19641,808900,upper_rent,2019,1884
19642,809800,upper_rent,2019,1465
19643,814700,upper_rent,2019,968
19644,20100,upper_rent,2019,1209
19645,836100,upper_rent,2019,1159
19646,836200,upper_rent,2019,1958
19647,836300,upper_rent,2019,1581
19648,836400,upper_rent,2019,838
19649,836500,upper_rent,2019,1043
19650,836600,upper_rent,2019,1128
19651,836700,upper_rent,2019,934
19652,836800,upper_rent,2019,962
19653,836900,upper_rent,2019,936
19654,837000,upper_rent,2019,1100
19655,837100,upper_rent,2019,1035
19656,837300,upper_rent,2019,1203
19657,837400,upper_rent,2019,962
19658,837800,upper_rent,2019,1656
19659,803702,upper_rent,2019,1880
19660,804108,upper_rent,2019,1565
19661,804109,upper_rent,2019,1015
19662,31300,upper_rent,2019,1188
19663,810000,upper_rent,2019,1860
19664,810200,upper_rent,2019,1432
19665,811000,upper_rent,2019,1350
19666,828900,upper_rent,2019,1069
19667,829901,upper_rent,2019,1196
19668,829902,upper_rent,2019,2127
19669,62800,upper_rent,2019,2373
19670,63400,upper_rent,2019,2053
19671,70500,upper_rent,2019,2063
19672,71600,upper_rent,2019,1948
19673,71800,upper_rent,2019,2277
19674,817102,upper_rent,2019,982
19675,817300,upper_rent,2019,988
19676,819100,upper_rent,2019,1016
19677,819600,upper_rent,2019,2745
19678,827804,upper_rent,2019,1756
19679,827500,upper_rent,2019,959
19680,827801,upper_rent,2019,1678
19681,828506,upper_rent,2019,911
19682,829100,upper_rent,2019,852
19683,829500,upper_rent,2019,1029
19684,830004,upper_rent,2019,1322
19685,830005,upper_rent,2019,3038
19686,830006,upper_rent,2019,856
19687,830201,upper_rent,2019,1225
19688,320600,upper_rent,2019,2361
19689,350400,upper_rent,2019,614
19690,804810,upper_rent,2019,1192
19691,804901,upper_rent,2019,1646
19692,805301,upper_rent,2019,1019
19693,805302,upper_rent,2019,2113
19694,805402,upper_rent,2019,1619
19695,806300,upper_rent,2019,1512
19696,807100,upper_rent,2019,2306
19697,808200,upper_rent,2019,1588
19698,808500,upper_rent,2019,2293
19699,812900,upper_rent,2019,2733
19700,813100,upper_rent,2019,1355
19701,813200,upper_rent,2019,1223
19702,813400,upper_rent,2019,1037
19703,814100,upper_rent,2019,1045
19704,291600,upper_rent,2019,1299
19705,292400,upper_rent,2019,1009
19706,301100,upper_rent,2019,745
19707,301600,upper_rent,2019,744
19708,660500,upper_rent,2019,797
19709,661100,upper_rent,2019,1246
19710,670600,upper_rent,2019,639
19711,690500,upper_rent,2019,735
19712,691000,upper_rent,2019,1024
19713,710400,upper_rent,2019,970
19714,740400,upper_rent,2019,1198
19715,770800,upper_rent,2019,1300
19716,800800,upper_rent,2019,2718
19717,81000,upper_rent,2019,1852
19718,30400,upper_rent,2019,1223
19719,30900,upper_rent,2019,1749
19720,31900,upper_rent,2019,1392
19721,50200,upper_rent,2019,1709
19722,802100,upper_rent,2019,-666666666
19723,802801,upper_rent,2019,1112
19724,803100,upper_rent,2019,1900
19725,803607,upper_rent,2019,1770
19726,804606,upper_rent,2019,1451
19727,804705,upper_rent,2019,1424
19728,804710,upper_rent,2019,1521
19729,804711,upper_rent,2019,1423
19730,805106,upper_rent,2019,1245
19731,805109,upper_rent,2019,1414
19732,805002,upper_rent,2019,1184
19733,804803,upper_rent,2019,1363
19734,804808,upper_rent,2019,2156
19735,804902,upper_rent,2019,1803
19736,805112,upper_rent,2019,1619
19737,805502,upper_rent,2019,2100
19738,805801,upper_rent,2019,-666666666
19739,806700,upper_rent,2019,-666666666
19740,807800,upper_rent,2019,2838
19741,809000,upper_rent,2019,2483
19742,809100,upper_rent,2019,2300
19743,810302,upper_rent,2019,1480
19744,810502,upper_rent,2019,1374
19745,810701,upper_rent,2019,1343
19746,810800,upper_rent,2019,1712
19747,811402,upper_rent,2019,1199
19748,811500,upper_rent,2019,1620
19749,80100,upper_rent,2019,1912
19750,80400,upper_rent,2019,1208
19751,81300,upper_rent,2019,1848
19752,100200,upper_rent,2019,1213
19753,100300,upper_rent,2019,1806
19754,120400,upper_rent,2019,1213
19755,150300,upper_rent,2019,1246
19756,151200,upper_rent,2019,1238
19757,160200,upper_rent,2019,1029
19758,170400,upper_rent,2019,1247
19759,170800,upper_rent,2019,1646
19760,180100,upper_rent,2019,1477
19761,828505,upper_rent,2019,1368
19762,828701,upper_rent,2019,1146
19763,829000,upper_rent,2019,748
19764,829402,upper_rent,2019,1051
19765,140601,upper_rent,2019,1113
19766,140701,upper_rent,2019,1444
19767,140702,upper_rent,2019,1199
19768,150401,upper_rent,2019,1149
19769,150402,upper_rent,2019,992
19770,150501,upper_rent,2019,1211
19771,150502,upper_rent,2019,1343
19772,151001,upper_rent,2019,990
19773,151002,upper_rent,2019,1168
19774,160502,upper_rent,2019,1230
19775,160601,upper_rent,2019,1419
19776,160602,upper_rent,2019,1150
19777,160501,upper_rent,2019,1255
19778,190601,upper_rent,2019,1189
19779,190401,upper_rent,2019,1221
19780,190402,upper_rent,2019,1159
19781,10201,upper_rent,2019,1267
19782,10502,upper_rent,2019,1206
19783,10202,upper_rent,2019,1194
19784,10501,upper_rent,2019,1114
19785,10503,upper_rent,2019,1309
19786,10701,upper_rent,2019,1185
19787,10702,upper_rent,2019,1238
19788,580501,upper_rent,2019,792
19789,580502,upper_rent,2019,779
19790,650301,upper_rent,2019,892
19791,650302,upper_rent,2019,1086
19792,660301,upper_rent,2019,770
19793,660302,upper_rent,2019,842
19794,700301,upper_rent,2019,1170
19795,700302,upper_rent,2019,1463
19796,700401,upper_rent,2019,1240
19797,700402,upper_rent,2019,1666
19798,700501,upper_rent,2019,1599
19799,700502,upper_rent,2019,-666666666
19800,730201,upper_rent,2019,876
19801,730202,upper_rent,2019,1571
19802,808800,upper_rent,2019,1472
19803,809200,upper_rent,2019,1269
19804,810501,upper_rent,2019,2174
19805,811100,upper_rent,2019,986
19806,811200,upper_rent,2019,1812
19807,812500,upper_rent,2019,1150
19808,812700,upper_rent,2019,1584
19809,814000,upper_rent,2019,876
19810,815000,upper_rent,2019,1307
19811,301701,upper_rent,2019,699
19812,301802,upper_rent,2019,795
19813,301702,upper_rent,2019,735
19814,301801,upper_rent,2019,786
19815,301803,upper_rent,2019,793
19816,430101,upper_rent,2019,1130
19817,430102,upper_rent,2019,844
19818,431301,upper_rent,2019,939
19819,431302,upper_rent,2019,990
19820,440101,upper_rent,2019,804
19821,440102,upper_rent,2019,859
19822,440202,upper_rent,2019,781
19823,460301,upper_rent,2019,929
19824,460302,upper_rent,2019,899
19825,10100,upper_rent,2021,1296
19826,10201,upper_rent,2021,1370
19827,10202,upper_rent,2021,1271
19828,10300,upper_rent,2021,1386
19829,10400,upper_rent,2021,1195
19830,10501,upper_rent,2021,1184
19831,10502,upper_rent,2021,1333
19832,10503,upper_rent,2021,1585
19833,10600,upper_rent,2021,1319
19834,10701,upper_rent,2021,1252
19835,10702,upper_rent,2021,1430
19836,20100,upper_rent,2021,1446
19837,20200,upper_rent,2021,1500
19838,20301,upper_rent,2021,1454
19839,20302,upper_rent,2021,1555
19840,20400,upper_rent,2021,1277
19841,20500,upper_rent,2021,1250
19842,20601,upper_rent,2021,1358
19843,20602,upper_rent,2021,1441
19844,20701,upper_rent,2021,1662
19845,20702,upper_rent,2021,1224
19846,20801,upper_rent,2021,1399
19847,20802,upper_rent,2021,1336
19848,20901,upper_rent,2021,1329
19849,20902,upper_rent,2021,1337
19850,30101,upper_rent,2021,1181
19851,30102,upper_rent,2021,1289
19852,30103,upper_rent,2021,1309
19853,30104,upper_rent,2021,1437
19854,30200,upper_rent,2021,1744
19855,30300,upper_rent,2021,1249
19856,30400,upper_rent,2021,1441
19857,30500,upper_rent,2021,1757
19858,30601,upper_rent,2021,1345
19859,30603,upper_rent,2021,1100
19860,30604,upper_rent,2021,1389
19861,30701,upper_rent,2021,1304
19862,30702,upper_rent,2021,1707
19863,30703,upper_rent,2021,1287
19864,30706,upper_rent,2021,1699
19865,30800,upper_rent,2021,1708
19866,30900,upper_rent,2021,1883
19867,31000,upper_rent,2021,1793
19868,31100,upper_rent,2021,1748
19869,31200,upper_rent,2021,1134
19870,31300,upper_rent,2021,1360
19871,31400,upper_rent,2021,1612
19872,31501,upper_rent,2021,1393
19873,31502,upper_rent,2021,1295
19874,31700,upper_rent,2021,1495
19875,31800,upper_rent,2021,1505
19876,31900,upper_rent,2021,1480
19877,32100,upper_rent,2021,1812
19878,40100,upper_rent,2021,1579
19879,40201,upper_rent,2021,1923
19880,40202,upper_rent,2021,1441
19881,40300,upper_rent,2021,1519
19882,40401,upper_rent,2021,1841
19883,40402,upper_rent,2021,1720
19884,40600,upper_rent,2021,1736
19885,40700,upper_rent,2021,1768
19886,40800,upper_rent,2021,1594
19887,40900,upper_rent,2021,1334
19888,50100,upper_rent,2021,1732
19889,50200,upper_rent,2021,1586
19890,50300,upper_rent,2021,1852
19891,50500,upper_rent,2021,1837
19892,50600,upper_rent,2021,1851
19893,50700,upper_rent,2021,1822
19894,50800,upper_rent,2021,2082
19895,50900,upper_rent,2021,1923
19896,51000,upper_rent,2021,2365
19897,51100,upper_rent,2021,1861
19898,51200,upper_rent,2021,2269
19899,51300,upper_rent,2021,2912
19900,51400,upper_rent,2021,1939
19901,60100,upper_rent,2021,2219
19902,60200,upper_rent,2021,1724
19903,60300,upper_rent,2021,1829
19904,60400,upper_rent,2021,2173
19905,60500,upper_rent,2021,1380
19906,60800,upper_rent,2021,1938
19907,60900,upper_rent,2021,1499
19908,61000,upper_rent,2021,2402
19909,61100,upper_rent,2021,2146
19910,61200,upper_rent,2021,2286
19911,61500,upper_rent,2021,2193
19912,61800,upper_rent,2021,1506
19913,61901,upper_rent,2021,1676
19914,61902,upper_rent,2021,2230
19915,62000,upper_rent,2021,1976
19916,62100,upper_rent,2021,2385
19917,62200,upper_rent,2021,2462
19918,62300,upper_rent,2021,2539
19919,62400,upper_rent,2021,2792
19920,62500,upper_rent,2021,2781
19921,62600,upper_rent,2021,2078
19922,62700,upper_rent,2021,2090
19923,62800,upper_rent,2021,2575
19924,62900,upper_rent,2021,2198
19925,63000,upper_rent,2021,2115
19926,63100,upper_rent,2021,1985
19927,63200,upper_rent,2021,1907
19928,63301,upper_rent,2021,1704
19929,63302,upper_rent,2021,1891
19930,63303,upper_rent,2021,3398
19931,63400,upper_rent,2021,2480
19932,70101,upper_rent,2021,1941
19933,70102,upper_rent,2021,1985
19934,70103,upper_rent,2021,1746
19935,70200,upper_rent,2021,2042
19936,70300,upper_rent,2021,2802
19937,70400,upper_rent,2021,1991
19938,70500,upper_rent,2021,2268
19939,70600,upper_rent,2021,3501
19940,70700,upper_rent,2021,1999
19941,71000,upper_rent,2021,3050
19942,71100,upper_rent,2021,2860
19943,71200,upper_rent,2021,2333
19944,71300,upper_rent,2021,1979
19945,71400,upper_rent,2021,1979
19946,71500,upper_rent,2021,2450
19947,71600,upper_rent,2021,2128
19948,71700,upper_rent,2021,2792
19949,71800,upper_rent,2021,2682
19950,80100,upper_rent,2021,2272
19951,80201,upper_rent,2021,1919
19952,80202,upper_rent,2021,1897
19953,80300,upper_rent,2021,2584
19954,80400,upper_rent,2021,1706
19955,81000,upper_rent,2021,2249
19956,81100,upper_rent,2021,2404
19957,81201,upper_rent,2021,2538
19958,81202,upper_rent,2021,2268
19959,81300,upper_rent,2021,2126
19960,81401,upper_rent,2021,2273
19961,81402,upper_rent,2021,2918
19962,81403,upper_rent,2021,2749
19963,81500,upper_rent,2021,2688
19964,81600,upper_rent,2021,2970
19965,81700,upper_rent,2021,2704
19966,81800,upper_rent,2021,2953
19967,81900,upper_rent,2021,3501
19968,90100,upper_rent,2021,1237
19969,90200,upper_rent,2021,1800
19970,90300,upper_rent,2021,1174
19971,100100,upper_rent,2021,1264
19972,100200,upper_rent,2021,1394
19973,100300,upper_rent,2021,2018
19974,100400,upper_rent,2021,-666666666
19975,100500,upper_rent,2021,1787
19976,100600,upper_rent,2021,1307
19977,100700,upper_rent,2021,1614
19978,110100,upper_rent,2021,1374
19979,110200,upper_rent,2021,1019
19980,110300,upper_rent,2021,1500
19981,110400,upper_rent,2021,1405
19982,110501,upper_rent,2021,1377
19983,110502,upper_rent,2021,1487
19984,120100,upper_rent,2021,2223
19985,120200,upper_rent,2021,1998
19986,120300,upper_rent,2021,3253
19987,120400,upper_rent,2021,1249
19988,130100,upper_rent,2021,880
19989,130200,upper_rent,2021,1421
19990,130300,upper_rent,2021,1447
19991,140100,upper_rent,2021,1432
19992,140200,upper_rent,2021,1392
19993,140301,upper_rent,2021,1301
19994,140302,upper_rent,2021,1392
19995,140400,upper_rent,2021,1254
19996,140500,upper_rent,2021,1260
19997,140601,upper_rent,2021,1216
19998,140602,upper_rent,2021,1461
19999,140701,upper_rent,2021,1417
20000,140702,upper_rent,2021,1239
20001,140800,upper_rent,2021,1678
20002,150200,upper_rent,2021,1361
20003,150300,upper_rent,2021,1385
20004,150401,upper_rent,2021,1183
20005,150402,upper_rent,2021,1119
20006,150501,upper_rent,2021,1673
20007,150502,upper_rent,2021,1303
20008,150600,upper_rent,2021,1725
20009,150700,upper_rent,2021,1490
20010,150800,upper_rent,2021,1229
20011,151001,upper_rent,2021,1260
20012,151002,upper_rent,2021,1244
20013,151100,upper_rent,2021,1194
20014,151200,upper_rent,2021,1238
20015,160100,upper_rent,2021,1493
20016,160200,upper_rent,2021,1359
20017,160300,upper_rent,2021,1206
20018,160400,upper_rent,2021,1379
20019,160501,upper_rent,2021,1400
20020,160502,upper_rent,2021,1220
20021,160601,upper_rent,2021,1653
20022,160602,upper_rent,2021,1224
20023,160700,upper_rent,2021,1359
20024,160800,upper_rent,2021,1486
20025,160900,upper_rent,2021,1352
20026,161000,upper_rent,2021,1791
20027,161100,upper_rent,2021,1418
20028,161200,upper_rent,2021,1214
20029,161300,upper_rent,2021,1123
20030,170100,upper_rent,2021,1871
20031,170200,upper_rent,2021,1350
20032,170300,upper_rent,2021,1320
20033,170400,upper_rent,2021,1619
20034,170500,upper_rent,2021,1390
20035,170600,upper_rent,2021,1535
20036,170700,upper_rent,2021,1339
20037,170800,upper_rent,2021,1677
20038,170900,upper_rent,2021,1422
20039,171000,upper_rent,2021,988
20040,171100,upper_rent,2021,1561
20041,180100,upper_rent,2021,1565
20042,190100,upper_rent,2021,1089
20043,190200,upper_rent,2021,1337
20044,190300,upper_rent,2021,1007
20045,190401,upper_rent,2021,1174
20046,190402,upper_rent,2021,1212
20047,190601,upper_rent,2021,1323
20048,190602,upper_rent,2021,1211
20049,190701,upper_rent,2021,1189
20050,190702,upper_rent,2021,1165
20051,190800,upper_rent,2021,1164
20052,190900,upper_rent,2021,1144
20053,191000,upper_rent,2021,891
20054,191100,upper_rent,2021,1075
20055,191200,upper_rent,2021,1099
20056,191301,upper_rent,2021,1296
20057,191302,upper_rent,2021,1244
20058,200100,upper_rent,2021,1118
20059,200200,upper_rent,2021,1148
20060,200300,upper_rent,2021,1387
20061,200401,upper_rent,2021,982
20062,200402,upper_rent,2021,1105
20063,210100,upper_rent,2021,1832
20064,210400,upper_rent,2021,1172
20065,210501,upper_rent,2021,1425
20066,210502,upper_rent,2021,1432
20067,210601,upper_rent,2021,1452
20068,210602,upper_rent,2021,1532
20069,210700,upper_rent,2021,1710
20070,210800,upper_rent,2021,1559
20071,210900,upper_rent,2021,1777
20072,220300,upper_rent,2021,2023
20073,220400,upper_rent,2021,1991
20074,220500,upper_rent,2021,1881
20075,220601,upper_rent,2021,1712
20076,220602,upper_rent,2021,1799
20077,220701,upper_rent,2021,1599
20078,220702,upper_rent,2021,1423
20079,220901,upper_rent,2021,1443
20080,220902,upper_rent,2021,1328
20081,221000,upper_rent,2021,1716
20082,221100,upper_rent,2021,1592
20083,221200,upper_rent,2021,1984
20084,221300,upper_rent,2021,1651
20085,221400,upper_rent,2021,2069
20086,221500,upper_rent,2021,1547
20087,221600,upper_rent,2021,2168
20088,222200,upper_rent,2021,2647
20089,222500,upper_rent,2021,2119
20090,222600,upper_rent,2021,1462
20091,222700,upper_rent,2021,1543
20092,222800,upper_rent,2021,1623
20093,222900,upper_rent,2021,1484
20094,230100,upper_rent,2021,1978
20095,230200,upper_rent,2021,1385
20096,230300,upper_rent,2021,1366
20097,230400,upper_rent,2021,1069
20098,230500,upper_rent,2021,1023
20099,230600,upper_rent,2021,1150
20100,230700,upper_rent,2021,1360
20101,230800,upper_rent,2021,1382
20102,230900,upper_rent,2021,1575
20103,231100,upper_rent,2021,1211
20104,231200,upper_rent,2021,1084
20105,231500,upper_rent,2021,979
20106,240200,upper_rent,2021,2238
20107,240300,upper_rent,2021,2457
20108,240500,upper_rent,2021,2732
20109,240600,upper_rent,2021,2221
20110,240700,upper_rent,2021,1902
20111,240800,upper_rent,2021,1627
20112,240900,upper_rent,2021,1439
20113,241000,upper_rent,2021,1815
20114,241100,upper_rent,2021,1756
20115,241200,upper_rent,2021,1938
20116,241300,upper_rent,2021,2732
20117,241400,upper_rent,2021,2726
20118,241500,upper_rent,2021,2728
20119,241600,upper_rent,2021,2173
20120,242000,upper_rent,2021,2223
20121,242100,upper_rent,2021,2325
20122,242200,upper_rent,2021,2172
20123,242300,upper_rent,2021,1890
20124,242400,upper_rent,2021,1867
20125,242500,upper_rent,2021,1834
20126,242600,upper_rent,2021,1676
20127,242700,upper_rent,2021,1619
20128,242800,upper_rent,2021,1811
20129,242900,upper_rent,2021,1764
20130,243000,upper_rent,2021,2059
20131,243100,upper_rent,2021,1866
20132,243200,upper_rent,2021,2166
20133,243300,upper_rent,2021,2141
20134,243400,upper_rent,2021,1995
20135,243500,upper_rent,2021,2472
20136,250200,upper_rent,2021,948
20137,250300,upper_rent,2021,988
20138,250400,upper_rent,2021,1007
20139,250500,upper_rent,2021,1350
20140,250600,upper_rent,2021,998
20141,250700,upper_rent,2021,996
20142,250800,upper_rent,2021,1087
20143,251000,upper_rent,2021,1075
20144,251100,upper_rent,2021,1148
20145,251200,upper_rent,2021,1223
20146,251300,upper_rent,2021,1004
20147,251400,upper_rent,2021,908
20148,251500,upper_rent,2021,1108
20149,251600,upper_rent,2021,1300
20150,251700,upper_rent,2021,1092
20151,251800,upper_rent,2021,969
20152,251900,upper_rent,2021,973
20153,252000,upper_rent,2021,950
20154,252101,upper_rent,2021,1127
20155,252102,upper_rent,2021,1253
20156,252201,upper_rent,2021,1116
20157,252202,upper_rent,2021,1022
20158,260100,upper_rent,2021,720
20159,260200,upper_rent,2021,1171
