census_tract_id,indicator_name,value,year
231500,agg_rent,776900,2015
240500,agg_rent,547600,2015
240900,agg_rent,290600,2015
242200,agg_rent,1474100,2015
243500,agg_rent,1457300,2015
250500,agg_rent,474900,2015
251000,agg_rent,114800,2015
190900,agg_rent,242200,2015
30102,agg_rent,791800,2015
30103,agg_rent,675900,2015
30101,agg_rent,975700,2015
30104,agg_rent,745100,2015
30601,agg_rent,980100,2015
30603,agg_rent,749800,2015
30604,agg_rent,1267700,2015
30701,agg_rent,555600,2015
30702,agg_rent,304200,2015
30703,agg_rent,1020800,2015
770601,agg_rent,36500,2015
770602,agg_rent,737100,2015
770901,agg_rent,275200,2015
770902,agg_rent,281000,2015
802003,agg_rent,132200,2015
802004,agg_rent,731600,2015
823702,agg_rent,943500,2015
825000,agg_rent,521500,2015
826201,agg_rent,514400,2015
826301,agg_rent,248600,2015
827200,agg_rent,411200,2015
827802,agg_rent,24500,2015
828504,agg_rent,759600,2015
828801,agg_rent,348100,2015
829200,agg_rent,513700,2015
829301,agg_rent,132800,2015
340400,agg_rent,210800,2015
360200,agg_rent,445300,2015
190800,agg_rent,989900,2015
191200,agg_rent,469700,2015
210100,agg_rent,792700,2015
220400,agg_rent,768400,2015
240800,agg_rent,398800,2015
243000,agg_rent,611600,2015
250800,agg_rent,287900,2015
251700,agg_rent,180700,2015
818401,agg_rent,267000,2015
816500,agg_rent,424500,2015
420600,agg_rent,358800,2015
440800,agg_rent,337800,2015
802403,agg_rent,285400,2015
802404,agg_rent,1144700,2015
802505,agg_rent,1379900,2015
802506,agg_rent,281700,2015
802607,agg_rent,57900,2015
802608,agg_rent,335600,2015
802609,agg_rent,1075100,2015
802610,agg_rent,49800,2015
803012,agg_rent,399000,2015
803013,agg_rent,381000,2015
803014,agg_rent,359300,2015
803015,agg_rent,373900,2015
803016,agg_rent,665500,2015
803017,agg_rent,1078000,2015
803611,agg_rent,611500,2015
803612,agg_rent,886200,2015
803701,agg_rent,465300,2015
838200,agg_rent,199600,2015
838300,agg_rent,514800,2015
838600,agg_rent,217500,2015
838000,agg_rent,534200,2015
838100,agg_rent,613700,2015
838700,agg_rent,777900,2015
838800,agg_rent,276200,2015
839000,agg_rent,4428000,2015
839100,agg_rent,2869400,2015
839200,agg_rent,807600,2015
839500,agg_rent,141400,2015
839600,agg_rent,390300,2015
839700,agg_rent,732100,2015
839800,agg_rent,615700,2015
839900,agg_rent,497600,2015
840000,agg_rent,274300,2015
840100,agg_rent,373500,2015
840200,agg_rent,305900,2015
840300,agg_rent,294100,2015
840400,agg_rent,359700,2015
840700,agg_rent,461800,2015
840800,agg_rent,292600,2015
841000,agg_rent,244100,2015
650100,agg_rent,418700,2015
310800,agg_rent,777900,2015
330200,agg_rent,742100,2015
340500,agg_rent,342500,2015
351500,agg_rent,113900,2015
390300,agg_rent,650100,2015
400800,agg_rent,580800,2015
410800,agg_rent,1029600,2015
243100,agg_rent,403500,2015
243300,agg_rent,992400,2015
250300,agg_rent,650800,2015
251500,agg_rent,576500,2015
251900,agg_rent,862400,2015
821101,agg_rent,173200,2015
820202,agg_rent,381700,2015
820300,agg_rent,622000,2015
821102,agg_rent,207700,2015
821300,agg_rent,834500,2015
260500,agg_rent,274400,2015
805107,agg_rent,2059400,2015
807700,agg_rent,491000,2015
390400,agg_rent,708300,2015
420100,agg_rent,422200,2015
420400,agg_rent,380700,2015
431200,agg_rent,322700,2015
460500,agg_rent,601400,2015
480200,agg_rent,217300,2015
490500,agg_rent,227900,2015
490600,agg_rent,42400,2015
490800,agg_rent,276800,2015
500200,agg_rent,321700,2015
510300,agg_rent,543600,2015
520300,agg_rent,342800,2015
814800,agg_rent,582200,2015
814900,agg_rent,1391400,2015
815300,agg_rent,256800,2015
815600,agg_rent,476800,2015
818300,agg_rent,510600,2015
819200,agg_rent,587500,2015
200300,agg_rent,320600,2015
110100,agg_rent,733900,2015
110200,agg_rent,502900,2015
130200,agg_rent,194500,2015
803005,agg_rent,198300,2015
803300,agg_rent,1518100,2015
803605,agg_rent,571700,2015
271800,agg_rent,164600,2015
280800,agg_rent,115800,2015
280900,agg_rent,174500,2015
281900,agg_rent,3516500,2015
291200,agg_rent,418400,2015
803902,agg_rent,208800,2015
460200,agg_rent,320700,2015
480400,agg_rent,282800,2015
520200,agg_rent,416900,2015
520600,agg_rent,54500,2015
560300,agg_rent,81500,2015
560800,agg_rent,421900,2015
580200,agg_rent,275900,2015
580400,agg_rent,488800,2015
590700,agg_rent,359300,2015
610400,agg_rent,242800,2015
610800,agg_rent,140800,2015
612000,agg_rent,170600,2015
612100,agg_rent,127800,2015
640500,agg_rent,272100,2015
800900,agg_rent,544900,2015
670500,agg_rent,77200,2015
671900,agg_rent,62300,2015
681400,agg_rent,372600,2015
690900,agg_rent,770100,2015
691400,agg_rent,458500,2015
710500,agg_rent,751600,2015
711100,agg_rent,409700,2015
711200,agg_rent,489600,2015
730700,agg_rent,141600,2015
770400,agg_rent,649300,2015
802300,agg_rent,1904500,2015
802701,agg_rent,321300,2015
802802,agg_rent,372200,2015
809500,agg_rent,1460200,2015
290900,agg_rent,517400,2015
310400,agg_rent,259500,2015
310600,agg_rent,1099600,2015
690300,agg_rent,365800,2015
691500,agg_rent,329800,2015
710100,agg_rent,232100,2015
720100,agg_rent,84700,2015
720200,agg_rent,391400,2015
720400,agg_rent,24900,2015
720700,agg_rent,411100,2015
140400,agg_rent,650800,2015
140800,agg_rent,1298700,2015
150200,agg_rent,1273900,2015
160700,agg_rent,1038100,2015
161000,agg_rent,392000,2015
170300,agg_rent,455300,2015
170500,agg_rent,563000,2015
171000,agg_rent,603800,2015
812600,agg_rent,1076400,2015
813000,agg_rent,393100,2015
814200,agg_rent,694300,2015
811701,agg_rent,352700,2015
816200,agg_rent,571600,2015
813900,agg_rent,624100,2015
814600,agg_rent,414800,2015
815200,agg_rent,559800,2015
816401,agg_rent,608300,2015
816800,agg_rent,452700,2015
816900,agg_rent,274900,2015
351100,agg_rent,292800,2015
380200,agg_rent,524500,2015
381900,agg_rent,267100,2015
411100,agg_rent,678300,2015
420200,agg_rent,438400,2015
806002,agg_rent,918600,2015
806003,agg_rent,1388200,2015
806400,agg_rent,87800,2015
806501,agg_rent,143400,2015
750600,agg_rent,259900,2015
310200,agg_rent,517700,2015
691200,agg_rent,564600,2015
700100,agg_rent,192200,2015
710600,agg_rent,307800,2015
711300,agg_rent,213000,2015
730500,agg_rent,267500,2015
770700,agg_rent,414700,2015
800200,agg_rent,175900,2015
804104,agg_rent,299900,2015
804105,agg_rent,53600,2015
804202,agg_rent,630300,2015
804805,agg_rent,283200,2015
40800,agg_rent,564300,2015
222900,agg_rent,109200,2015
30200,agg_rent,1170300,2015
61100,agg_rent,711800,2015
283200,agg_rent,454400,2015
491400,agg_rent,565300,2015
550200,agg_rent,29200,2015
827400,agg_rent,589800,2015
30800,agg_rent,1064500,2015
50500,agg_rent,1644600,2015
630400,agg_rent,574000,2015
670300,agg_rent,140200,2015
681000,agg_rent,469000,2015
710200,agg_rent,1000500,2015
770300,agg_rent,922800,2015
803007,agg_rent,209000,2015
816402,agg_rent,526100,2015
351400,agg_rent,260200,2015
421200,agg_rent,178200,2015
491200,agg_rent,215500,2015
805401,agg_rent,273900,2015
350100,agg_rent,1434900,2015
62700,agg_rent,940900,2015
808001,agg_rent,128300,2015
800300,agg_rent,249900,2015
800500,agg_rent,209600,2015
801100,agg_rent,316800,2015
801500,agg_rent,622000,2015
801603,agg_rent,1245500,2015
801608,agg_rent,1099500,2015
801901,agg_rent,323700,2015
802402,agg_rent,567300,2015
803010,agg_rent,206800,2015
834500,agg_rent,262400,2015
834600,agg_rent,399100,2015
834700,agg_rent,266400,2015
834800,agg_rent,186000,2015
834900,agg_rent,304400,2015
835000,agg_rent,789800,2015
835100,agg_rent,388800,2015
835200,agg_rent,160700,2015
835500,agg_rent,241800,2015
835600,agg_rent,87900,2015
835700,agg_rent,99700,2015
835800,agg_rent,316000,2015
835900,agg_rent,770500,2015
836000,agg_rent,341100,2015
803606,agg_rent,1652700,2015
801605,agg_rent,71800,2015
670700,agg_rent,156800,2015
806600,agg_rent,109900,2015
251400,agg_rent,726800,2015
260800,agg_rent,425800,2015
30706,agg_rent,1801300,2015
40201,agg_rent,1764900,2015
40202,agg_rent,1822500,2015
40401,agg_rent,653400,2015
61901,agg_rent,2014400,2015
61902,agg_rent,2610000,2015
31501,agg_rent,1063600,2015
31502,agg_rent,1382600,2015
40402,agg_rent,1717800,2015
70101,agg_rent,1525300,2015
63301,agg_rent,1470200,2015
63303,agg_rent,1149400,2015
63302,agg_rent,2274900,2015
70102,agg_rent,1497500,2015
70103,agg_rent,1283400,2015
80201,agg_rent,1433500,2015
80202,agg_rent,1542300,2015
81201,agg_rent,2015900,2015
81202,agg_rent,966500,2015
81401,agg_rent,1147300,2015
81402,agg_rent,2954500,2015
81403,agg_rent,6544000,2015
110501,agg_rent,451100,2015
110502,agg_rent,750900,2015
140301,agg_rent,369100,2015
140302,agg_rent,648900,2015
140602,agg_rent,1043400,2015
808100,agg_rent,256800,2015
818600,agg_rent,502100,2015
819700,agg_rent,95100,2015
819802,agg_rent,0,2015
820103,agg_rent,418400,2015
820700,agg_rent,436400,2015
822701,agg_rent,325300,2015
823001,agg_rent,1105600,2015
823002,agg_rent,667200,2015
823101,agg_rent,416400,2015
823302,agg_rent,1046600,2015
823703,agg_rent,648000,2015
823704,agg_rent,25700,2015
841100,agg_rent,1004500,2015
818200,agg_rent,257100,2015
818900,agg_rent,825900,2015
280400,agg_rent,339400,2015
292200,agg_rent,430300,2015
300500,agg_rent,371400,2015
300600,agg_rent,260200,2015
420300,agg_rent,381900,2015
430200,agg_rent,1144800,2015
430500,agg_rent,864800,2015
431400,agg_rent,2073200,2015
440700,agg_rent,144700,2015
470100,agg_rent,263900,2015
480100,agg_rent,114200,2015
491100,agg_rent,314700,2015
491300,agg_rent,172700,2015
510100,agg_rent,237300,2015
520100,agg_rent,144500,2015
530100,agg_rent,233000,2015
530200,agg_rent,608500,2015
560100,agg_rent,60900,2015
580100,agg_rent,275200,2015
320400,agg_rent,407000,2015
20500,agg_rent,1160900,2015
31800,agg_rent,618700,2015
32100,agg_rent,2828700,2015
40100,agg_rent,942200,2015
50300,agg_rent,690300,2015
51200,agg_rent,468000,2015
61800,agg_rent,644300,2015
62300,agg_rent,588600,2015
70400,agg_rent,1092700,2015
70600,agg_rent,691600,2015
71300,agg_rent,1429100,2015
80300,agg_rent,2209400,2015
81600,agg_rent,3187100,2015
81800,agg_rent,4911700,2015
81900,agg_rent,304400,2015
822301,agg_rent,170600,2015
822602,agg_rent,777600,2015
823801,agg_rent,586000,2015
824105,agg_rent,84900,2015
824503,agg_rent,291800,2015
400400,agg_rent,426400,2015
420800,agg_rent,458400,2015
805501,agg_rent,628200,2015
805802,agg_rent,432500,2015
320100,agg_rent,7780800,2015
330100,agg_rent,8555900,2015
10300,agg_rent,1542100,2015
50800,agg_rent,414200,2015
50900,agg_rent,439600,2015
51100,agg_rent,432500,2015
570300,agg_rent,520600,2015
611500,agg_rent,323700,2015
611700,agg_rent,160800,2015
620200,agg_rent,190400,2015
630900,agg_rent,424700,2015
650200,agg_rent,562300,2015
660700,agg_rent,248900,2015
660900,agg_rent,611300,2015
680500,agg_rent,191400,2015
680600,agg_rent,216000,2015
710300,agg_rent,257500,2015
720500,agg_rent,31400,2015
720600,agg_rent,41300,2015
730100,agg_rent,98600,2015
801200,agg_rent,65300,2015
801400,agg_rent,213400,2015
801702,agg_rent,388900,2015
802200,agg_rent,287800,2015
802605,agg_rent,753600,2015
841200,agg_rent,783500,2015
841300,agg_rent,623100,2015
841400,agg_rent,166100,2015
841500,agg_rent,433000,2015
841600,agg_rent,148100,2015
841700,agg_rent,281000,2015
841800,agg_rent,423700,2015
841900,agg_rent,1036600,2015
842000,agg_rent,129800,2015
842100,agg_rent,577200,2015
842200,agg_rent,1437100,2015
842300,agg_rent,1298700,2015
842400,agg_rent,400000,2015
842500,agg_rent,268900,2015
842600,agg_rent,481000,2015
842800,agg_rent,779300,2015
842900,agg_rent,551400,2015
843000,agg_rent,496900,2015
843100,agg_rent,276700,2015
843200,agg_rent,339900,2015
843300,agg_rent,245500,2015
843400,agg_rent,109900,2015
843500,agg_rent,84600,2015
843600,agg_rent,591200,2015
843700,agg_rent,385900,2015
810100,agg_rent,1543100,2015
810301,agg_rent,326000,2015
811401,agg_rent,341100,2015
820000,agg_rent,170000,2015
801000,agg_rent,654500,2015
710800,agg_rent,758400,2015
730400,agg_rent,237300,2015
750500,agg_rent,744400,2015
800100,agg_rent,72800,2015
801300,agg_rent,356100,2015
801601,agg_rent,468300,2015
801606,agg_rent,463100,2015
803901,agg_rent,277000,2015
804106,agg_rent,393800,2015
806001,agg_rent,1351400,2015
806502,agg_rent,204800,2015
809700,agg_rent,377500,2015
810702,agg_rent,574200,2015
812000,agg_rent,333200,2015
812200,agg_rent,85900,2015
580600,agg_rent,499400,2015
590500,agg_rent,253300,2015
600400,agg_rent,696400,2015
461000,agg_rent,314400,2015
480300,agg_rent,131200,2015
51000,agg_rent,429800,2015
51400,agg_rent,407000,2015
60800,agg_rent,1861800,2015
62600,agg_rent,492500,2015
71000,agg_rent,807200,2015
90100,agg_rent,122300,2015
150600,agg_rent,363600,2015
815100,agg_rent,367900,2015
818100,agg_rent,77300,2015
161100,agg_rent,242500,2015
161200,agg_rent,334700,2015
170200,agg_rent,225400,2015
221000,agg_rent,533500,2015
230200,agg_rent,271700,2015
230500,agg_rent,498800,2015
241200,agg_rent,492900,2015
242800,agg_rent,256700,2015
243200,agg_rent,632800,2015
260300,agg_rent,246100,2015
260400,agg_rent,175300,2015
261000,agg_rent,338100,2015
270500,agg_rent,371000,2015
271500,agg_rent,190100,2015
230600,agg_rent,882100,2015
221500,agg_rent,706600,2015
230100,agg_rent,348500,2015
240300,agg_rent,519000,2015
241300,agg_rent,708400,2015
241500,agg_rent,1310200,2015
241600,agg_rent,1350800,2015
30300,agg_rent,766000,2015
31200,agg_rent,1215900,2015
410900,agg_rent,939900,2015
430300,agg_rent,488800,2015
820101,agg_rent,285800,2015
821402,agg_rent,289700,2015
822101,agg_rent,260000,2015
823102,agg_rent,286800,2015
823304,agg_rent,741300,2015
824507,agg_rent,385100,2015
824800,agg_rent,463100,2015
824900,agg_rent,176200,2015
825400,agg_rent,530500,2015
825501,agg_rent,943000,2015
825503,agg_rent,561000,2015
825505,agg_rent,385500,2015
826202,agg_rent,543600,2015
803400,agg_rent,389100,2015
803603,agg_rent,649800,2015
803610,agg_rent,1418000,2015
804201,agg_rent,349600,2015
817500,agg_rent,541500,2015
817700,agg_rent,125300,2015
817900,agg_rent,655600,2015
821401,agg_rent,487200,2015
820104,agg_rent,305600,2015
820201,agg_rent,609600,2015
821200,agg_rent,737000,2015
821600,agg_rent,286400,2015
821700,agg_rent,169700,2015
822102,agg_rent,355100,2015
222600,agg_rent,406100,2015
230800,agg_rent,131300,2015
240700,agg_rent,284800,2015
61200,agg_rent,975200,2015
61500,agg_rent,871600,2015
62900,agg_rent,1775800,2015
210700,agg_rent,927700,2015
221100,agg_rent,1098200,2015
221200,agg_rent,811900,2015
63000,agg_rent,1396500,2015
71200,agg_rent,856600,2015
81500,agg_rent,3186000,2015
90300,agg_rent,94100,2015
130300,agg_rent,756300,2015
100600,agg_rent,337500,2015
110400,agg_rent,570900,2015
120200,agg_rent,284800,2015
150700,agg_rent,316200,2015
161300,agg_rent,788900,2015
210400,agg_rent,470200,2015
310700,agg_rent,253600,2015
381700,agg_rent,-666666666,2015
390100,agg_rent,406900,2015
380700,agg_rent,217100,2015
381200,agg_rent,526000,2015
390200,agg_rent,370300,2015
400300,agg_rent,334800,2015
400500,agg_rent,453100,2015
410100,agg_rent,810700,2015
410200,agg_rent,450600,2015
410600,agg_rent,739600,2015
411000,agg_rent,1214000,2015
430800,agg_rent,404200,2015
430900,agg_rent,316600,2015
440300,agg_rent,660100,2015
440600,agg_rent,86300,2015
460600,agg_rent,136300,2015
40700,agg_rent,909400,2015
210800,agg_rent,185400,2015
221600,agg_rent,874300,2015
801800,agg_rent,186700,2015
802900,agg_rent,138400,2015
803604,agg_rent,550000,2015
803800,agg_rent,451300,2015
804505,agg_rent,420700,2015
804701,agg_rent,1409600,2015
804706,agg_rent,24700,2015
824005,agg_rent,274100,2015
824006,agg_rent,182400,2015
824113,agg_rent,0,2015
824114,agg_rent,103400,2015
824115,agg_rent,195100,2015
824116,agg_rent,725200,2015
190602,agg_rent,462600,2015
190701,agg_rent,400800,2015
190702,agg_rent,720600,2015
191301,agg_rent,656800,2015
191302,agg_rent,678800,2015
200401,agg_rent,475500,2015
200402,agg_rent,445200,2015
210501,agg_rent,843500,2015
210502,agg_rent,716800,2015
210601,agg_rent,413900,2015
210602,agg_rent,868700,2015
220601,agg_rent,375200,2015
220602,agg_rent,1385200,2015
220701,agg_rent,609900,2015
220702,agg_rent,800000,2015
220901,agg_rent,478600,2015
220902,agg_rent,488000,2015
252101,agg_rent,360500,2015
252102,agg_rent,1083200,2015
252201,agg_rent,426100,2015
252202,agg_rent,726900,2015
817102,agg_rent,185600,2015
812400,agg_rent,204300,2015
814500,agg_rent,381100,2015
815701,agg_rent,254700,2015
816700,agg_rent,214800,2015
40900,agg_rent,723200,2015
60100,agg_rent,739300,2015
60300,agg_rent,802500,2015
60400,agg_rent,1083000,2015
62000,agg_rent,1325900,2015
62200,agg_rent,1092400,2015
62500,agg_rent,557400,2015
63100,agg_rent,1200800,2015
90200,agg_rent,733800,2015
100400,agg_rent,32400,2015
100700,agg_rent,97500,2015
120300,agg_rent,138700,2015
292500,agg_rent,554800,2015
71500,agg_rent,3635900,2015
390600,agg_rent,468700,2015
807000,agg_rent,1061700,2015
381500,agg_rent,56100,2015
410700,agg_rent,790100,2015
808301,agg_rent,408400,2015
808302,agg_rent,205800,2015
809300,agg_rent,1682600,2015
460400,agg_rent,529100,2015
560700,agg_rent,306200,2015
561100,agg_rent,176800,2015
570200,agg_rent,71900,2015
10100,agg_rent,1494900,2015
30500,agg_rent,1986300,2015
71700,agg_rent,523700,2015
170600,agg_rent,172800,2015
600900,agg_rent,671800,2015
630300,agg_rent,372600,2015
828702,agg_rent,621800,2015
830001,agg_rent,68000,2015
819500,agg_rent,543000,2015
460700,agg_rent,393300,2015
491000,agg_rent,525400,2015
821900,agg_rent,303600,2015
823602,agg_rent,345100,2015
824108,agg_rent,803400,2015
818800,agg_rent,382300,2015
191100,agg_rent,738400,2015
60200,agg_rent,802200,2015
61000,agg_rent,1073800,2015
62400,agg_rent,737400,2015
70200,agg_rent,1654300,2015
70300,agg_rent,1504300,2015
10600,agg_rent,2024700,2015
20400,agg_rent,854000,2015
31000,agg_rent,1189100,2015
40300,agg_rent,310600,2015
251000,agg_rent,105300,2020
251100,agg_rent,813200,2020
251200,agg_rent,444200,2020
251300,agg_rent,575800,2020
251400,agg_rent,852000,2020
251500,agg_rent,774500,2020
251600,agg_rent,734200,2020
251700,agg_rent,172900,2020
251800,agg_rent,1045100,2020
251900,agg_rent,1101600,2020
252000,agg_rent,1445600,2020
252101,agg_rent,343000,2020
252102,agg_rent,926400,2020
252201,agg_rent,549100,2020
252202,agg_rent,901300,2020
260100,agg_rent,249200,2020
260200,agg_rent,181300,2020
260300,agg_rent,358900,2020
260400,agg_rent,248400,2020
260500,agg_rent,274500,2020
260600,agg_rent,309400,2020
260700,agg_rent,313500,2020
260800,agg_rent,494400,2020
260900,agg_rent,168200,2020
261000,agg_rent,409500,2020
270500,agg_rent,314300,2020
271200,agg_rent,186600,2020
271300,agg_rent,112000,2020
271400,agg_rent,295100,2020
271500,agg_rent,267900,2020
271800,agg_rent,120300,2020
280100,agg_rent,6697700,2020
280400,agg_rent,473900,2020
280800,agg_rent,177300,2020
280900,agg_rent,151300,2020
281900,agg_rent,4971500,2020
282700,agg_rent,678600,2020
250800,agg_rent,203800,2020
282800,agg_rent,486900,2020
283100,agg_rent,1245200,2020
283200,agg_rent,540200,2020
283800,agg_rent,1019800,2020
290900,agg_rent,720700,2020
291200,agg_rent,440900,2020
291600,agg_rent,183800,2020
292200,agg_rent,619100,2020
292400,agg_rent,312500,2020
822200,agg_rent,224900,2020
822301,agg_rent,75200,2020
822302,agg_rent,346700,2020
822400,agg_rent,690200,2020
822500,agg_rent,189000,2020
822601,agg_rent,103300,2020
822602,agg_rent,623100,2020
822701,agg_rent,459500,2020
822702,agg_rent,363700,2020
822801,agg_rent,352900,2020
822802,agg_rent,109500,2020
822900,agg_rent,165900,2020
823001,agg_rent,1055000,2020
823002,agg_rent,700200,2020
823101,agg_rent,508300,2020
823102,agg_rent,451800,2020
823200,agg_rent,240400,2020
823302,agg_rent,1052200,2020
823303,agg_rent,466900,2020
823304,agg_rent,828700,2020
823400,agg_rent,493500,2020
823500,agg_rent,610200,2020
823602,agg_rent,416400,2020
823603,agg_rent,184800,2020
823604,agg_rent,52500,2020
823605,agg_rent,198900,2020
823702,agg_rent,1128200,2020
823703,agg_rent,973900,2020
823704,agg_rent,63900,2020
823705,agg_rent,400600,2020
823801,agg_rent,461600,2020
823803,agg_rent,312400,2020
823805,agg_rent,56400,2020
823806,agg_rent,494600,2020
823901,agg_rent,134800,2020
823903,agg_rent,231000,2020
823904,agg_rent,162700,2020
824003,agg_rent,376800,2020
824004,agg_rent,647100,2020
824005,agg_rent,273100,2020
824006,agg_rent,115500,2020
824105,agg_rent,424700,2020
824106,agg_rent,266400,2020
824107,agg_rent,340800,2020
824113,agg_rent,0,2020
824114,agg_rent,258800,2020
292500,agg_rent,802700,2020
300500,agg_rent,324400,2020
300600,agg_rent,466300,2020
300700,agg_rent,671400,2020
300800,agg_rent,513800,2020
300900,agg_rent,453400,2020
301100,agg_rent,350700,2020
301200,agg_rent,712900,2020
301600,agg_rent,473200,2020
301701,agg_rent,457500,2020
301702,agg_rent,493000,2020
301801,agg_rent,640300,2020
301802,agg_rent,305900,2020
301803,agg_rent,525000,2020
310200,agg_rent,646300,2020
310300,agg_rent,551400,2020
310400,agg_rent,405200,2020
310500,agg_rent,357500,2020
310600,agg_rent,1526300,2020
310700,agg_rent,405800,2020
310800,agg_rent,935900,2020
310900,agg_rent,926300,2020
320101,agg_rent,6611700,2020
320102,agg_rent,4456900,2020
320400,agg_rent,609900,2020
320600,agg_rent,3882800,2020
330101,agg_rent,2366200,2020
330102,agg_rent,4425500,2020
330103,agg_rent,3948600,2020
330200,agg_rent,748500,2020
340300,agg_rent,258900,2020
340400,agg_rent,322900,2020
340500,agg_rent,343000,2020
340600,agg_rent,152400,2020
350100,agg_rent,1849900,2020
350400,agg_rent,301500,2020
351000,agg_rent,2593000,2020
351100,agg_rent,457700,2020
351400,agg_rent,558600,2020
351500,agg_rent,327600,2020
360200,agg_rent,406600,2020
380100,agg_rent,277000,2020
380200,agg_rent,613500,2020
380600,agg_rent,1085200,2020
381200,agg_rent,579000,2020
381400,agg_rent,562600,2020
824116,agg_rent,1241700,2020
824119,agg_rent,126200,2020
824121,agg_rent,135100,2020
824122,agg_rent,101100,2020
824123,agg_rent,375900,2020
824124,agg_rent,386400,2020
824125,agg_rent,78700,2020
824126,agg_rent,0,2020
824127,agg_rent,-666666666,2020
824128,agg_rent,0,2020
824129,agg_rent,169400,2020
824300,agg_rent,453800,2020
824400,agg_rent,345700,2020
824503,agg_rent,437700,2020
824505,agg_rent,598200,2020
824507,agg_rent,427000,2020
824508,agg_rent,280800,2020
824509,agg_rent,131000,2020
824601,agg_rent,206100,2020
824602,agg_rent,408000,2020
824701,agg_rent,611700,2020
824702,agg_rent,368800,2020
824800,agg_rent,540900,2020
824900,agg_rent,229900,2020
825000,agg_rent,672900,2020
825200,agg_rent,22100,2020
825302,agg_rent,697100,2020
825303,agg_rent,852900,2020
825304,agg_rent,341400,2020
825400,agg_rent,482800,2020
825501,agg_rent,991400,2020
825503,agg_rent,749800,2020
825504,agg_rent,600700,2020
825505,agg_rent,480000,2020
825600,agg_rent,518000,2020
825700,agg_rent,546400,2020
825801,agg_rent,709000,2020
824115,agg_rent,227700,2020
825802,agg_rent,668600,2020
825803,agg_rent,658700,2020
825900,agg_rent,365700,2020
826000,agg_rent,335500,2020
826100,agg_rent,887600,2020
826201,agg_rent,866000,2020
826202,agg_rent,558300,2020
826301,agg_rent,442000,2020
381500,agg_rent,162600,2020
381700,agg_rent,-666666666,2020
381800,agg_rent,445600,2020
381900,agg_rent,155100,2020
390100,agg_rent,469200,2020
390200,agg_rent,349600,2020
390300,agg_rent,842900,2020
390400,agg_rent,620000,2020
390500,agg_rent,746300,2020
390600,agg_rent,489000,2020
390700,agg_rent,2875600,2020
400300,agg_rent,494100,2020
400400,agg_rent,594800,2020
400500,agg_rent,706700,2020
400800,agg_rent,551800,2020
410100,agg_rent,1545300,2020
410200,agg_rent,626700,2020
410500,agg_rent,1060400,2020
410600,agg_rent,1205400,2020
410700,agg_rent,941600,2020
410800,agg_rent,1317200,2020
410900,agg_rent,1255400,2020
411000,agg_rent,1332000,2020
411100,agg_rent,789000,2020
411200,agg_rent,386900,2020
420100,agg_rent,540100,2020
420200,agg_rent,472300,2020
420300,agg_rent,582300,2020
420400,agg_rent,406500,2020
420500,agg_rent,459600,2020
420600,agg_rent,628900,2020
420700,agg_rent,670800,2020
420800,agg_rent,614400,2020
421200,agg_rent,219500,2020
430101,agg_rent,1065600,2020
430102,agg_rent,1494400,2020
430200,agg_rent,1598000,2020
430300,agg_rent,641400,2020
430400,agg_rent,593200,2020
430500,agg_rent,1145300,2020
430600,agg_rent,327900,2020
430700,agg_rent,1097300,2020
430800,agg_rent,393500,2020
430900,agg_rent,398800,2020
431200,agg_rent,274100,2020
431301,agg_rent,982800,2020
431302,agg_rent,927900,2020
826303,agg_rent,334500,2020
826304,agg_rent,508200,2020
826401,agg_rent,494000,2020
826402,agg_rent,580900,2020
826500,agg_rent,762000,2020
826600,agg_rent,709500,2020
826700,agg_rent,1046900,2020
826800,agg_rent,733000,2020
826901,agg_rent,296600,2020
826902,agg_rent,192700,2020
827000,agg_rent,477700,2020
827100,agg_rent,495100,2020
827200,agg_rent,239200,2020
827300,agg_rent,266400,2020
827400,agg_rent,517800,2020
827500,agg_rent,540200,2020
827600,agg_rent,389700,2020
827700,agg_rent,426000,2020
827801,agg_rent,447800,2020
827802,agg_rent,102500,2020
827804,agg_rent,176200,2020
827805,agg_rent,0,2020
827901,agg_rent,43100,2020
827902,agg_rent,638000,2020
828000,agg_rent,609100,2020
828100,agg_rent,518300,2020
828201,agg_rent,476800,2020
828202,agg_rent,501300,2020
828300,agg_rent,216000,2020
828401,agg_rent,460200,2020
828402,agg_rent,562000,2020
828503,agg_rent,555900,2020
828504,agg_rent,902000,2020
828505,agg_rent,629100,2020
828507,agg_rent,153200,2020
828508,agg_rent,440300,2020
828601,agg_rent,175300,2020
828602,agg_rent,212000,2020
828701,agg_rent,156600,2020
828702,agg_rent,397700,2020
828801,agg_rent,341700,2020
828802,agg_rent,77400,2020
828900,agg_rent,555500,2020
829000,agg_rent,128900,2020
829100,agg_rent,439800,2020
829200,agg_rent,630800,2020
431400,agg_rent,2173600,2020
440101,agg_rent,1597500,2020
440102,agg_rent,956400,2020
440201,agg_rent,1404900,2020
440202,agg_rent,678300,2020
440300,agg_rent,384500,2020
440600,agg_rent,108200,2020
440700,agg_rent,118200,2020
440800,agg_rent,412200,2020
440900,agg_rent,317200,2020
450300,agg_rent,593300,2020
460100,agg_rent,478700,2020
460200,agg_rent,274800,2020
460301,agg_rent,435300,2020
460302,agg_rent,450500,2020
460400,agg_rent,584000,2020
460500,agg_rent,832100,2020
460800,agg_rent,537000,2020
461000,agg_rent,279700,2020
470100,agg_rent,217300,2020
