id,indicator_id,census_tract_id,sub_group_indicator_name,year,value
293,2,823904,median_rent,2018,1031
294,2,826402,median_rent,2018,1217
295,2,829401,median_rent,2018,1034
296,2,241100,median_rent,2018,1215
297,2,242000,median_rent,2018,1083
298,2,242100,median_rent,2018,1657
299,2,250600,median_rent,2018,874
300,2,251100,median_rent,2018,706
301,2,30900,median_rent,2018,1230
302,2,31900,median_rent,2018,1127
303,2,50200,median_rent,2018,1130
304,2,802100,median_rent,2018,518
305,2,802801,median_rent,2018,964
306,2,803100,median_rent,2018,1645
307,2,803607,median_rent,2018,1542
308,2,804606,median_rent,2018,1258
309,2,804705,median_rent,2018,1111
310,2,804710,median_rent,2018,1240
311,2,804711,median_rent,2018,1249
312,2,805106,median_rent,2018,1125
313,2,805109,median_rent,2018,375
314,2,805002,median_rent,2018,947
315,2,804803,median_rent,2018,1196
316,2,804808,median_rent,2018,1813
317,2,804902,median_rent,2018,1580
318,2,805112,median_rent,2018,1004
319,2,805502,median_rent,2018,1522
320,2,805801,median_rent,2018,1619
321,2,806700,median_rent,2018,-666666666
322,2,807800,median_rent,2018,2500
323,2,809000,median_rent,2018,2098
324,2,809100,median_rent,2018,1434
325,2,810302,median_rent,2018,1235
326,2,810502,median_rent,2018,842
327,2,810701,median_rent,2018,1023
328,2,810800,median_rent,2018,1134
329,2,811402,median_rent,2018,1014
330,2,811500,median_rent,2018,985
331,2,811900,median_rent,2018,978
332,2,191000,median_rent,2018,844
333,2,805600,median_rent,2018,1171
334,2,806004,median_rent,2018,926
335,2,807200,median_rent,2018,1218
336,2,807500,median_rent,2018,-666666666
337,2,828505,median_rent,2018,974
338,2,828701,median_rent,2018,733
339,2,829000,median_rent,2018,658
340,2,829402,median_rent,2018,632
341,2,803608,median_rent,2018,1099
342,2,804804,median_rent,2018,1331
343,2,805105,median_rent,2018,1245
344,2,805108,median_rent,2018,1080
345,2,805701,median_rent,2018,1275
346,2,252000,median_rent,2018,757
347,2,260100,median_rent,2018,522
348,2,260700,median_rent,2018,703
349,2,271300,median_rent,2018,664
350,2,81700,median_rent,2018,1950
351,2,100100,median_rent,2018,1084
352,2,100500,median_rent,2018,835
353,2,130100,median_rent,2018,388
354,2,140200,median_rent,2018,910
355,2,140500,median_rent,2018,961
356,2,160300,median_rent,2018,880
357,2,160800,median_rent,2018,996
358,2,811600,median_rent,2018,860
359,2,811800,median_rent,2018,1596
360,2,814400,median_rent,2018,833
361,2,815702,median_rent,2018,992
362,2,815800,median_rent,2018,881
363,2,816100,median_rent,2018,960
364,2,816300,median_rent,2018,1005
365,2,817000,median_rent,2018,892
366,2,818500,median_rent,2018,2028
367,2,818700,median_rent,2018,1054
368,2,200100,median_rent,2018,858
369,2,160900,median_rent,2018,954
370,2,824117,median_rent,2018,789
371,2,824119,median_rent,2018,1036
372,2,824120,median_rent,2018,1413
373,2,824121,median_rent,2018,1389
374,2,824122,median_rent,2018,1342
375,2,824123,median_rent,2018,1120
376,2,825303,median_rent,2018,1170
377,2,825304,median_rent,2018,973
378,2,830007,median_rent,2018,837
379,2,830008,median_rent,2018,1539
380,2,830500,median_rent,2018,757
381,2,830600,median_rent,2018,904
382,2,830700,median_rent,2018,699
383,2,830800,median_rent,2018,1123
384,2,830900,median_rent,2018,1242
385,2,831000,median_rent,2018,1861
386,2,831100,median_rent,2018,960
387,2,831200,median_rent,2018,774
388,2,831300,median_rent,2018,805
389,2,831400,median_rent,2018,789
390,2,831500,median_rent,2018,964
391,2,831600,median_rent,2018,843
392,2,831700,median_rent,2018,981
393,2,831800,median_rent,2018,950
394,2,831900,median_rent,2018,1487
395,2,832000,median_rent,2018,1609
396,2,832100,median_rent,2018,1249
397,2,832200,median_rent,2018,1301
398,2,832300,median_rent,2018,1512
399,2,832400,median_rent,2018,1489
400,2,832500,median_rent,2018,1568
401,2,810000,median_rent,2018,1385
402,2,810200,median_rent,2018,1110
403,2,811000,median_rent,2018,1125
404,2,805702,median_rent,2018,1827
405,2,806801,median_rent,2018,1252
406,2,807300,median_rent,2018,1149
407,2,808002,median_rent,2018,1691
408,2,808900,median_rent,2018,1366
409,2,809800,median_rent,2018,1125
410,2,550100,median_rent,2018,632
411,2,560200,median_rent,2018,850
412,2,560400,median_rent,2018,870
413,2,570100,median_rent,2018,762
414,2,580800,median_rent,2018,642
415,2,611000,median_rent,2018,640
416,2,826401,median_rent,2018,961
417,2,826901,median_rent,2018,781
418,2,827000,median_rent,2018,737
419,2,828300,median_rent,2018,813
420,2,804508,median_rent,2018,1184
421,2,804509,median_rent,2018,979
422,2,804510,median_rent,2018,961
423,2,804511,median_rent,2018,931
424,2,804608,median_rent,2018,1356
425,2,804609,median_rent,2018,1402
426,2,804610,median_rent,2018,1305
427,2,170900,median_rent,2018,867
428,2,220300,median_rent,2018,1214
429,2,630100,median_rent,2018,542
430,2,661000,median_rent,2018,822
431,2,670200,median_rent,2018,675
432,2,10400,median_rent,2018,959
433,2,380100,median_rent,2018,269
434,2,671800,median_rent,2018,835
435,2,691100,median_rent,2018,716
436,2,530300,median_rent,2018,811
437,2,560900,median_rent,2018,1352
438,2,580300,median_rent,2018,639
