NAME,S1501_C01_064E,state,county,tract
"Census Tract 8400, Cook County, Illinois",75347,17,031,840000
"Census Tract 5905, Cook County, Illinois",65625,17,031,590500
"Census Tract 6004, Cook County, Illinois",49643,17,031,600400
"Census Tract 8100, Cook County, Illinois",84806,17,031,810000
"Census Tract 8102, Cook County, Illinois",61875,17,031,810200
"Census Tract 8110, Cook County, Illinois",71736,17,031,811000
"Census Tract 8401, Cook County, Illinois",56875,17,031,840100
"Census Tract 8402, Cook County, Illinois",50250,17,031,840200
"Census Tract 8403, Cook County, Illinois",41827,17,031,840300
"Census Tract 8404, Cook County, Illinois",67266,17,031,840400
"Census Tract 8407, Cook County, Illinois",72813,17,031,840700
"Census Tract 8408, Cook County, Illinois",-666666666,17,031,840800
"Census Tract 8410, Cook County, Illinois",87917,17,031,841000
"Census Tract 8411, Cook County, Illinois",70769,17,031,841100
"Census Tract 8412, Cook County, Illinois",32311,17,031,841200
"Census Tract 8413, Cook County, Illinois",51158,17,031,841300
"Census Tract 8414, Cook County, Illinois",-666666666,17,031,841400
"Census Tract 8415, Cook County, Illinois",74792,17,031,841500
"Census Tract 8416, Cook County, Illinois",-666666666,17,031,841600
"Census Tract 8417, Cook County, Illinois",66023,17,031,841700
"Census Tract 8418, Cook County, Illinois",40375,17,031,841800
"Census Tract 8419, Cook County, Illinois",82153,17,031,841900
"Census Tract 8420, Cook County, Illinois",62000,17,031,842000
"Census Tract 8421, Cook County, Illinois",-666666666,17,031,842100
"Census Tract 8422, Cook County, Illinois",82039,17,031,842200
"Census Tract 8423, Cook County, Illinois",84375,17,031,842300
"Census Tract 8424, Cook County, Illinois",63718,17,031,842400
"Census Tract 8425, Cook County, Illinois",73393,17,031,842500
"Census Tract 8426, Cook County, Illinois",83182,17,031,842600
"Census Tract 8428, Cook County, Illinois",-666666666,17,031,842800
"Census Tract 8429, Cook County, Illinois",88438,17,031,842900
"Census Tract 8430, Cook County, Illinois",-666666666,17,031,843000
"Census Tract 8431, Cook County, Illinois",-666666666,17,031,843100
"Census Tract 2520, Cook County, Illinois",90859,17,031,252000
"Census Tract 2601, Cook County, Illinois",-666666666,17,031,260100
"Census Tract 2607, Cook County, Illinois",18438,17,031,260700
"Census Tract 2713, Cook County, Illinois",90455,17,031,271300
"Census Tract 817, Cook County, Illinois",90538,17,031,081700
"Census Tract 1001, Cook County, Illinois",65156,17,031,100100
"Census Tract 1005, Cook County, Illinois",86000,17,031,100500
"Census Tract 1301, Cook County, Illinois",51500,17,031,130100
"Census Tract 1402, Cook County, Illinois",81413,17,031,140200
"Census Tract 1405, Cook County, Illinois",61750,17,031,140500
"Census Tract 1603, Cook County, Illinois",87917,17,031,160300
"Census Tract 1608, Cook County, Illinois",60244,17,031,160800
"Census Tract 407, Cook County, Illinois",82143,17,031,040700
"Census Tract 409, Cook County, Illinois",68500,17,031,040900
"Census Tract 601, Cook County, Illinois",91779,17,031,060100
