NAME,S1501_C01_062E,state,county,tract
"Census Tract 813, Cook County, Illinois",43813,17,031,081300
"Census Tract 814.01, Cook County, Illinois",38887,17,031,081401
"Census Tract 814.02, Cook County, Illinois",48750,17,031,081402
"Census Tract 814.03, Cook County, Illinois",75000,17,031,081403
"Census Tract 815, Cook County, Illinois",41490,17,031,081500
"Census Tract 816, Cook County, Illinois",102952,17,031,081600
"Census Tract 817, Cook County, Illinois",89922,17,031,081700
"Census Tract 818, Cook County, Illinois",56813,17,031,081800
"Census Tract 819, Cook County, Illinois",55515,17,031,081900
"Census Tract 901, Cook County, Illinois",71182,17,031,090100
"Census Tract 902, Cook County, Illinois",64758,17,031,090200
"Census Tract 903, Cook County, Illinois",49375,17,031,090300
"Census Tract 1001, Cook County, Illinois",60000,17,031,100100
"Census Tract 1002, Cook County, Illinois",59707,17,031,100200
"Census Tract 1003, Cook County, Illinois",48750,17,031,100300
"Census Tract 1004, Cook County, Illinois",70250,17,031,100400
"Census Tract 1005, Cook County, Illinois",62656,17,031,100500
"Census Tract 1006, Cook County, Illinois",52556,17,031,100600
"Census Tract 1007, Cook County, Illinois",71154,17,031,100700
"Census Tract 1101, Cook County, Illinois",56346,17,031,110100
"Census Tract 1102, Cook County, Illinois",41250,17,031,110200
"Census Tract 1103, Cook County, Illinois",56719,17,031,110300
"Census Tract 1104, Cook County, Illinois",40461,17,031,110400
"Census Tract 1105.01, Cook County, Illinois",43652,17,031,110501
"Census Tract 1105.02, Cook County, Illinois",33860,17,031,110502
"Census Tract 1201, Cook County, Illinois",71944,17,031,120100
"Census Tract 1202, Cook County, Illinois",54143,17,031,120200
"Census Tract 1203, Cook County, Illinois",47188,17,031,120300
"Census Tract 1204, Cook County, Illinois",58452,17,031,120400
"Census Tract 1301, Cook County, Illinois",-666666666,17,031,130100
"Census Tract 1302, Cook County, Illinois",31719,17,031,130200
"Census Tract 1303, Cook County, Illinois",37228,17,031,130300
"Census Tract 1401, Cook County, Illinois",42917,17,031,140100
"Census Tract 1402, Cook County, Illinois",38750,17,031,140200
"Census Tract 1403.01, Cook County, Illinois",32143,17,031,140301
"Census Tract 1403.02, Cook County, Illinois",43011,17,031,140302
"Census Tract 1404, Cook County, Illinois",53636,17,031,140400
"Census Tract 1405, Cook County, Illinois",46563,17,031,140500
"Census Tract 1406.01, Cook County, Illinois",29948,17,031,140601
"Census Tract 1406.02, Cook County, Illinois",25428,17,031,140602
"Census Tract 1407.01, Cook County, Illinois",32083,17,031,140701
"Census Tract 1407.02, Cook County, Illinois",30417,17,031,140702
"Census Tract 1408, Cook County, Illinois",33056,17,031,140800
"Census Tract 1502, Cook County, Illinois",39272,17,031,150200
"Census Tract 1503, Cook County, Illinois",45536,17,031,150300
"Census Tract 1504.01, Cook County, Illinois",46447,17,031,150401
"Census Tract 1504.02, Cook County, Illinois",56563,17,031,150402
"Census Tract 1505.01, Cook County, Illinois",71625,17,031,150501
"Census Tract 1505.02, Cook County, Illinois",33780,17,031,150502
"Census Tract 1506, Cook County, Illinois",37024,17,031,150600
"Census Tract 1507, Cook County, Illinois",47835,17,031,150700
"Census Tract 1508, Cook County, Illinois",41354,17,031,150800
"Census Tract 1510.01, Cook County, Illinois",45060,17,031,151001
"Census Tract 1510.02, Cook County, Illinois",36014,17,031,151002
"Census Tract 1511, Cook County, Illinois",32907,17,031,151100
"Census Tract 1512, Cook County, Illinois",32804,17,031,151200
"Census Tract 1601, Cook County, Illinois",29911,17,031,160100
"Census Tract 1602, Cook County, Illinois",34531,17,031,160200
"Census Tract 1603, Cook County, Illinois",57266,17,031,160300
"Census Tract 1604, Cook County, Illinois",32679,17,031,160400
"Census Tract 1605.01, Cook County, Illinois",31941,17,031,160501
"Census Tract 1605.02, Cook County, Illinois",62207,17,031,160502
"Census Tract 1606.01, Cook County, Illinois",41500,17,031,160601
"Census Tract 1606.02, Cook County, Illinois",30357,17,031,160602
"Census Tract 1607, Cook County, Illinois",34135,17,031,160700
"Census Tract 1608, Cook County, Illinois",35767,17,031,160800
"Census Tract 1609, Cook County, Illinois",41821,17,031,160900
"Census Tract 1610, Cook County, Illinois",38750,17,031,161000
"Census Tract 1611, Cook County, Illinois",34148,17,031,161100
"Census Tract 1612, Cook County, Illinois",31150,17,031,161200
"Census Tract 1613, Cook County, Illinois",32747,17,031,161300
"Census Tract 1701, Cook County, Illinois",44242,17,031,170100
"Census Tract 1702, Cook County, Illinois",38804,17,031,170200
"Census Tract 1703, Cook County, Illinois",48177,17,031,170300
"Census Tract 1704, Cook County, Illinois",60880,17,031,170400
"Census Tract 1705, Cook County, Illinois",63243,17,031,170500
