NAME,B25060_001E,state,county,tract
"Census Tract 4409, Cook County, Illinois",377500,17,031,440900
"Census Tract 4601, Cook County, Illinois",560300,17,031,460100
"Census Tract 4805, Cook County, Illinois",260800,17,031,480500
"Census Tract 2831, Cook County, Illinois",1277000,17,031,283100
"Census Tract 3007, Cook County, Illinois",575600,17,031,300700
"Census Tract 3008, Cook County, Illinois",444500,17,031,300800
"Census Tract 3406, Cook County, Illinois",142200,17,031,340600
"Census Tract 3403, Cook County, Illinois",198400,17,031,340300
"Census Tract 3510, Cook County, Illinois",2177300,17,031,351000
"Census Tract 8143, Cook County, Illinois",454300,17,031,814300
"Census Tract 8159, Cook County, Illinois",1519000,17,031,815900
"Census Tract 8087.02, Cook County, Illinois",156000,17,031,808702
"Census Tract 6606, Cook County, Illinois",979000,17,031,660600
"Census Tract 6701, Cook County, Illinois",138900,17,031,670100
"Census Tract 6708, Cook County, Illinois",166900,17,031,670800
"Census Tract 6711, Cook County, Illinois",149100,17,031,671100
"Census Tract 6712, Cook County, Illinois",167400,17,031,671200
"Census Tract 6714, Cook County, Illinois",127400,17,031,671400
"Census Tract 6715, Cook County, Illinois",258500,17,031,671500
"Census Tract 6716, Cook County, Illinois",333800,17,031,671600
"Census Tract 6720, Cook County, Illinois",326900,17,031,672000
"Census Tract 8046.11, Cook County, Illinois",373200,17,031,804611
"Census Tract 8047.13, Cook County, Illinois",1738600,17,031,804713
"Census Tract 8047.14, Cook County, Illinois",205900,17,031,804714
"Census Tract 8047.15, Cook County, Illinois",400100,17,031,804715
"Census Tract 8047.16, Cook County, Illinois",355300,17,031,804716
"Census Tract 8061.03, Cook County, Illinois",191700,17,031,806103
"Census Tract 8061.04, Cook County, Illinois",939300,17,031,806104
"Census Tract 8062.01, Cook County, Illinois",789200,17,031,806201
"Census Tract 8062.02, Cook County, Illinois",894900,17,031,806202
"Census Tract 8123.01, Cook County, Illinois",2625400,17,031,812301
"Census Tract 8123.02, Cook County, Illinois",261200,17,031,812302
"Census Tract 8128.01, Cook County, Illinois",901000,17,031,812801
"Census Tract 8128.02, Cook County, Illinois",772800,17,031,812802
"Census Tract 8133.01, Cook County, Illinois",428400,17,031,813301
"Census Tract 8133.02, Cook County, Illinois",382500,17,031,813302
"Census Tract 8137.01, Cook County, Illinois",541400,17,031,813701
"Census Tract 8137.02, Cook County, Illinois",517900,17,031,813702
"Census Tract 8138.01, Cook County, Illinois",264200,17,031,813801
"Census Tract 8138.02, Cook County, Illinois",630000,17,031,813802
"Census Tract 8206.03, Cook County, Illinois",503800,17,031,820603
"Census Tract 8206.04, Cook County, Illinois",651300,17,031,820604
"Census Tract 8206.05, Cook County, Illinois",1258200,17,031,820605
"Census Tract 8206.06, Cook County, Illinois",402300,17,031,820606
"Census Tract 8238.05, Cook County, Illinois",42200,17,031,823805
"Census Tract 8238.06, Cook County, Illinois",417600,17,031,823806
"Census Tract 8240.03, Cook County, Illinois",404100,17,031,824003
"Census Tract 8240.04, Cook County, Illinois",861200,17,031,824004
"Census Tract 8326, Cook County, Illinois",1553500,17,031,832600
"Census Tract 8329, Cook County, Illinois",917100,17,031,832900
"Census Tract 8330, Cook County, Illinois",3033600,17,031,833000
"Census Tract 8331, Cook County, Illinois",2445000,17,031,833100
"Census Tract 8333, Cook County, Illinois",941300,17,031,833300
"Census Tract 8339, Cook County, Illinois",326700,17,031,833900
"Census Tract 8340, Cook County, Illinois",818100,17,031,834000
"Census Tract 8342, Cook County, Illinois",830600,17,031,834200
"Census Tract 8343, Cook County, Illinois",618000,17,031,834300
"Census Tract 8344, Cook County, Illinois",935500,17,031,834400
"Census Tract 8345, Cook County, Illinois",295000,17,031,834500
"Census Tract 7502, Cook County, Illinois",321600,17,031,750200
"Census Tract 7503, Cook County, Illinois",156700,17,031,750300
"Census Tract 7504, Cook County, Illinois",219700,17,031,750400
"Census Tract 7705, Cook County, Illinois",225900,17,031,770500
"Census Tract 8004, Cook County, Illinois",173700,17,031,800400
"Census Tract 8016.07, Cook County, Illinois",879400,17,031,801607
"Census Tract 317, Cook County, Illinois",2090300,17,031,031700
"Census Tract 313, Cook County, Illinois",2477900,17,031,031300
"Census Tract 8147, Cook County, Illinois",396900,17,031,814700
"Census Tract 201, Cook County, Illinois",786700,17,031,020100
"Census Tract 8361, Cook County, Illinois",430900,17,031,836100
"Census Tract 8362, Cook County, Illinois",49600,17,031,836200
"Census Tract 301.02, Cook County, Illinois",1162800,17,031,030102
"Census Tract 301.03, Cook County, Illinois",696400,17,031,030103
"Census Tract 301.01, Cook County, Illinois",1142200,17,031,030101
"Census Tract 301.04, Cook County, Illinois",673900,17,031,030104
"Census Tract 306.01, Cook County, Illinois",1184000,17,031,030601
"Census Tract 306.03, Cook County, Illinois",1110800,17,031,030603
"Census Tract 306.04, Cook County, Illinois",1512100,17,031,030604
"Census Tract 307.01, Cook County, Illinois",545200,17,031,030701
"Census Tract 307.02, Cook County, Illinois",764000,17,031,030702
"Census Tract 307.03, Cook County, Illinois",1176200,17,031,030703
"Census Tract 307.06, Cook County, Illinois",1551200,17,031,030706
"Census Tract 7004.02, Cook County, Illinois",185200,17,031,700402
"Census Tract 7005.01, Cook County, Illinois",581500,17,031,700501
"Census Tract 7005.02, Cook County, Illinois",,17,031,700502
"Census Tract 7302.01, Cook County, Illinois",941400,17,031,730201
"Census Tract 7302.02, Cook County, Illinois",381700,17,031,730202
"Census Tract 7608.01, Cook County, Illinois",1892000,17,031,760801
"Census Tract 8074, Cook County, Illinois",1006400,17,031,807400
"Census Tract 8076, Cook County, Illinois",343200,17,031,807600
"Census Tract 8079, Cook County, Illinois",,17,031,807900
"Census Tract 8080.01, Cook County, Illinois",134700,17,031,808001
"Census Tract 3017.01, Cook County, Illinois",439400,17,031,301701
"Census Tract 3018.02, Cook County, Illinois",303200,17,031,301802
"Census Tract 3017.02, Cook County, Illinois",363700,17,031,301702
"Census Tract 3018.01, Cook County, Illinois",452300,17,031,301801
"Census Tract 3018.03, Cook County, Illinois",566800,17,031,301803
"Census Tract 4301.01, Cook County, Illinois",1180100,17,031,430101
"Census Tract 4301.02, Cook County, Illinois",1155400,17,031,430102
"Census Tract 4313.01, Cook County, Illinois",779300,17,031,431301
"Census Tract 4313.02, Cook County, Illinois",997100,17,031,431302
"Census Tract 4401.01, Cook County, Illinois",1252900,17,031,440101
"Census Tract 4401.02, Cook County, Illinois",954100,17,031,440102
"Census Tract 4402.02, Cook County, Illinois",650900,17,031,440202
"Census Tract 4603.01, Cook County, Illinois",413300,17,031,460301
"Census Tract 4603.02, Cook County, Illinois",489300,17,031,460302
"Census Tract 8363, Cook County, Illinois",537200,17,031,836300
"Census Tract 8364, Cook County, Illinois",698600,17,031,836400
"Census Tract 8365, Cook County, Illinois",482400,17,031,836500
"Census Tract 8366, Cook County, Illinois",505500,17,031,836600
"Census Tract 8367, Cook County, Illinois",403900,17,031,836700
"Census Tract 8368, Cook County, Illinois",424800,17,031,836800
"Census Tract 8369, Cook County, Illinois",272500,17,031,836900
"Census Tract 8370, Cook County, Illinois",329300,17,031,837000
"Census Tract 8371, Cook County, Illinois",372800,17,031,837100
"Census Tract 8373, Cook County, Illinois",390600,17,031,837300
"Census Tract 8374, Cook County, Illinois",444600,17,031,837400
"Census Tract 8378, Cook County, Illinois",782300,17,031,837800
"Census Tract 8037.02, Cook County, Illinois",912000,17,031,803702
"Census Tract 8041.08, Cook County, Illinois",2160300,17,031,804108
"Census Tract 8041.09, Cook County, Illinois",217400,17,031,804109
"Census Tract 8043.08, Cook County, Illinois",1218900,17,031,804308
"Census Tract 8043.09, Cook County, Illinois",194200,17,031,804309
"Census Tract 8043.10, Cook County, Illinois",592600,17,031,804310
"Census Tract 8043.11, Cook County, Illinois",651900,17,031,804311
"Census Tract 8044.03, Cook County, Illinois",816900,17,031,804403
"Census Tract 8044.04, Cook County, Illinois",175700,17,031,804404
"Census Tract 8044.05, Cook County, Illinois",559500,17,031,804405
"Census Tract 7608.02, Cook County, Illinois",255700,17,031,760802
"Census Tract 7608.03, Cook County, Illinois",1717400,17,031,760803
"Census Tract 7702.01, Cook County, Illinois",1534200,17,031,770201
"Census Tract 7702.02, Cook County, Illinois",153700,17,031,770202
"Census Tract 7706.01, Cook County, Illinois",60500,17,031,770601
"Census Tract 4903, Cook County, Illinois",232500,17,031,490300
"Census Tract 4907, Cook County, Illinois",279300,17,031,490700
"Census Tract 5001, Cook County, Illinois",530400,17,031,500100
"Census Tract 5204, Cook County, Illinois",310800,17,031,520400
"Census Tract 8209.02, Cook County, Illinois",275200,17,031,820902
"Census Tract 8210.01, Cook County, Illinois",532200,17,031,821001
"Census Tract 8210.02, Cook County, Illinois",230300,17,031,821002
"Census Tract 8222, Cook County, Illinois",194500,17,031,822200
"Census Tract 8225, Cook County, Illinois",262700,17,031,822500
"Census Tract 8228.01, Cook County, Illinois",436400,17,031,822801
"Census Tract 8232, Cook County, Illinois",145900,17,031,823200
"Census Tract 8236.03, Cook County, Illinois",209500,17,031,823603
"Census Tract 8237.05, Cook County, Illinois",469800,17,031,823705
"Census Tract 8241.07, Cook County, Illinois",192600,17,031,824107
"Census Tract 8243, Cook County, Illinois",416200,17,031,824300
"Census Tract 8255.04, Cook County, Illinois",699400,17,031,825504
"Census Tract 8257, Cook County, Illinois",519600,17,031,825700
"Census Tract 8258.03, Cook County, Illinois",830200,17,031,825803
"Census Tract 8263.03, Cook County, Illinois",454100,17,031,826303
"Census Tract 8273, Cook County, Illinois",313300,17,031,827300
"Census Tract 8285.03, Cook County, Illinois",480900,17,031,828503
"Census Tract 6404, Cook County, Illinois",163200,17,031,640400
"Census Tract 6604, Cook County, Illinois",375300,17,031,660400
"Census Tract 6608, Cook County, Illinois",761600,17,031,660800
"Census Tract 6713, Cook County, Illinois",186300,17,031,671300
"Census Tract 8253.02, Cook County, Illinois",843100,17,031,825302
"Census Tract 8265, Cook County, Illinois",666000,17,031,826500
"Census Tract 8267, Cook County, Illinois",922700,17,031,826700
"Census Tract 8271, Cook County, Illinois",319100,17,031,827100
"Census Tract 8280, Cook County, Illinois",595900,17,031,828000
"Census Tract 8282.02, Cook County, Illinois",637900,17,031,828202
"Census Tract 8293.02, Cook County, Illinois",599900,17,031,829302
"Census Tract 3009, Cook County, Illinois",626400,17,031,300900
"Census Tract 3012, Cook County, Illinois",489100,17,031,301200
"Census Tract 311, Cook County, Illinois",2165200,17,031,031100
"Census Tract 501, Cook County, Illinois",984500,17,031,050100
"Census Tract 507, Cook County, Illinois",351500,17,031,050700
"Census Tract 621, Cook County, Illinois",1743800,17,031,062100
"Census Tract 6201, Cook County, Illinois",230700,17,031,620100
"Census Tract 6308, Cook County, Illinois",468200,17,031,630800
"Census Tract 6302, Cook County, Illinois",232500,17,031,630200
"Census Tract 5807, Cook County, Illinois",486900,17,031,580700
"Census Tract 5906, Cook County, Illinois",355300,17,031,590600
"Census Tract 6007, Cook County, Illinois",536100,17,031,600700
"Census Tract 6119, Cook County, Illinois",233000,17,031,611900
"Census Tract 2222, Cook County, Illinois",804000,17,031,222200
"Census Tract 2225, Cook County, Illinois",382300,17,031,222500
"Census Tract 2228, Cook County, Illinois",231100,17,031,222800
"Census Tract 2307, Cook County, Illinois",714000,17,031,230700
"Census Tract 2402, Cook County, Illinois",505300,17,031,240200
"Census Tract 2414, Cook County, Illinois",2930200,17,031,241400
"Census Tract 2424, Cook County, Illinois",1184400,17,031,242400
"Census Tract 2425, Cook County, Illinois",1227200,17,031,242500
"Census Tract 2426, Cook County, Illinois",1743800,17,031,242600
"Census Tract 2427, Cook County, Illinois",501000,17,031,242700
"Census Tract 2431, Cook County, Illinois",614000,17,031,243100
"Census Tract 7403, Cook County, Illinois",180100,17,031,740300
"Census Tract 5306, Cook County, Illinois",385000,17,031,530600
"Census Tract 8046.07, Cook County, Illinois",560200,17,031,804607
"Census Tract 8047.09, Cook County, Illinois",1548100,17,031,804709
"Census Tract 8050.01, Cook County, Illinois",145900,17,031,805001
"Census Tract 8051.10, Cook County, Illinois",994700,17,031,805110
"Census Tract 8052.01, Cook County, Illinois",93100,17,031,805201
"Census Tract 8052.02, Cook County, Illinois",552400,17,031,805202
"Census Tract 8302.02, Cook County, Illinois",327100,17,031,830202
"Census Tract 8190, Cook County, Illinois",648400,17,031,819000
"Census Tract 8193, Cook County, Illinois",162000,17,031,819300
"Census Tract 8204, Cook County, Illinois",691900,17,031,820400
"Census Tract 8208, Cook County, Illinois",111200,17,031,820800
"Census Tract 1701, Cook County, Illinois",359000,17,031,170100
"Census Tract 1707, Cook County, Illinois",206300,17,031,170700
"Census Tract 1901, Cook County, Illinois",480700,17,031,190100
"Census Tract 2205, Cook County, Illinois",1034500,17,031,220500
"Census Tract 8261, Cook County, Illinois",904300,17,031,826100
"Census Tract 8263.04, Cook County, Illinois",415100,17,031,826304
"Census Tract 2423, Cook County, Illinois",1191300,17,031,242300
"Census Tract 3204, Cook County, Illinois",614200,17,031,320400
"Census Tract 205, Cook County, Illinois",1444800,17,031,020500
"Census Tract 318, Cook County, Illinois",626200,17,031,031800
"Census Tract 321, Cook County, Illinois",2975800,17,031,032100
"Census Tract 401, Cook County, Illinois",975100,17,031,040100
"Census Tract 503, Cook County, Illinois",761900,17,031,050300
"Census Tract 512, Cook County, Illinois",591800,17,031,051200
"Census Tract 618, Cook County, Illinois",744700,17,031,061800
"Census Tract 623, Cook County, Illinois",601300,17,031,062300
"Census Tract 704, Cook County, Illinois",1088900,17,031,070400
"Census Tract 706, Cook County, Illinois",698800,17,031,070600
"Census Tract 713, Cook County, Illinois",1545000,17,031,071300
"Census Tract 803, Cook County, Illinois",2514100,17,031,080300
"Census Tract 816, Cook County, Illinois",3566100,17,031,081600
"Census Tract 818, Cook County, Illinois",6520100,17,031,081800
"Census Tract 819, Cook County, Illinois",170600,17,031,081900
"Census Tract 3206, Cook County, Illinois",2953100,17,031,320600
"Census Tract 3504, Cook County, Illinois",229100,17,031,350400
"Census Tract 8048.10, Cook County, Illinois",678600,17,031,804810
"Census Tract 8049.01, Cook County, Illinois",321600,17,031,804901
"Census Tract 8053.01, Cook County, Illinois",148500,17,031,805301
"Census Tract 8053.02, Cook County, Illinois",160000,17,031,805302
"Census Tract 8054.02, Cook County, Illinois",185500,17,031,805402
"Census Tract 8063, Cook County, Illinois",242400,17,031,806300
"Census Tract 8071, Cook County, Illinois",301600,17,031,807100
"Census Tract 8082, Cook County, Illinois",287000,17,031,808200
"Census Tract 8085, Cook County, Illinois",,17,031,808500
"Census Tract 8129, Cook County, Illinois",606000,17,031,812900
"Census Tract 8131, Cook County, Illinois",767200,17,031,813100
"Census Tract 8132, Cook County, Illinois",543000,17,031,813200
"Census Tract 8134, Cook County, Illinois",788800,17,031,813400
"Census Tract 8141, Cook County, Illinois",546900,17,031,814100
"Census Tract 2916, Cook County, Illinois",168400,17,031,291600
"Census Tract 2924, Cook County, Illinois",358800,17,031,292400
"Census Tract 3011, Cook County, Illinois",295700,17,031,301100
"Census Tract 3016, Cook County, Illinois",406900,17,031,301600
"Census Tract 8059.02, Cook County, Illinois",431300,17,031,805902
"Census Tract 8061.02, Cook County, Illinois",161000,17,031,806102
"Census Tract 8069, Cook County, Illinois",880300,17,031,806900
"Census Tract 8084, Cook County, Illinois",118500,17,031,808400
"Census Tract 8086, Cook County, Illinois",187600,17,031,808600
"Census Tract 3105, Cook County, Illinois",307000,17,031,310500
"Census Tract 3109, Cook County, Illinois",892100,17,031,310900
"Census Tract 8438, Cook County, Illinois",247500,17,031,843800
"Census Tract 402.01, Cook County, Illinois",2507700,17,031,040201
"Census Tract 402.02, Cook County, Illinois",2155200,17,031,040202
"Census Tract 404.01, Cook County, Illinois",694600,17,031,040401
"Census Tract 619.01, Cook County, Illinois",1890600,17,031,061901
"Census Tract 619.02, Cook County, Illinois",2724800,17,031,061902
"Census Tract 315.01, Cook County, Illinois",1156600,17,031,031501
"Census Tract 315.02, Cook County, Illinois",1547900,17,031,031502
"Census Tract 404.02, Cook County, Illinois",1937600,17,031,040402
"Census Tract 701.01, Cook County, Illinois",2126300,17,031,070101
"Census Tract 633.01, Cook County, Illinois",1830000,17,031,063301
"Census Tract 633.03, Cook County, Illinois",1327100,17,031,063303
"Census Tract 633.02, Cook County, Illinois",2655100,17,031,063302
"Census Tract 701.02, Cook County, Illinois",1778800,17,031,070102
"Census Tract 701.03, Cook County, Illinois",1473400,17,031,070103
"Census Tract 802.01, Cook County, Illinois",1387200,17,031,080201
"Census Tract 802.02, Cook County, Illinois",1382700,17,031,080202
"Census Tract 812.01, Cook County, Illinois",3008000,17,031,081201
"Census Tract 812.02, Cook County, Illinois",620600,17,031,081202
"Census Tract 814.01, Cook County, Illinois",1127000,17,031,081401
"Census Tract 814.02, Cook County, Illinois",3818200,17,031,081402
"Census Tract 814.03, Cook County, Illinois",7603500,17,031,081403
"Census Tract 1105.01, Cook County, Illinois",454700,17,031,110501
"Census Tract 1105.02, Cook County, Illinois",909100,17,031,110502
"Census Tract 1403.01, Cook County, Illinois",529700,17,031,140301
"Census Tract 1403.02, Cook County, Illinois",622600,17,031,140302
"Census Tract 1406.02, Cook County, Illinois",964500,17,031,140602
"Census Tract 8081, Cook County, Illinois",437000,17,031,808100
"Census Tract 8186, Cook County, Illinois",553500,17,031,818600
"Census Tract 8197, Cook County, Illinois",121400,17,031,819700
"Census Tract 8198.02, Cook County, Illinois",26600,17,031,819802
"Census Tract 8201.03, Cook County, Illinois",420800,17,031,820103
"Census Tract 8207, Cook County, Illinois",611900,17,031,820700
"Census Tract 8227.01, Cook County, Illinois",287400,17,031,822701
"Census Tract 8230.01, Cook County, Illinois",1195400,17,031,823001
"Census Tract 6407, Cook County, Illinois",237300,17,031,640700
"Census Tract 6501, Cook County, Illinois",449400,17,031,650100
"Census Tract 8230.02, Cook County, Illinois",695500,17,031,823002
"Census Tract 8231.01, Cook County, Illinois",592200,17,031,823101
"Census Tract 8233.02, Cook County, Illinois",1096000,17,031,823302
"Census Tract 8237.03, Cook County, Illinois",812500,17,031,823703
"Census Tract 8237.04, Cook County, Illinois",104500,17,031,823704
"Census Tract 8358, Cook County, Illinois",412700,17,031,835800
"Census Tract 8359, Cook County, Illinois",774700,17,031,835900
"Census Tract 8360, Cook County, Illinois",413200,17,031,836000
"Census Tract 8284.02, Cook County, Illinois",582300,17,031,828402
"Census Tract 8286.01, Cook County, Illinois",218100,17,031,828601
"Census Tract 8300.03, Cook County, Illinois",605900,17,031,830003
"Census Tract 8301, Cook County, Illinois",339300,17,031,830100
"Census Tract 8303, Cook County, Illinois",1124900,17,031,830300
"Census Tract 6403, Cook County, Illinois",792300,17,031,640300
"Census Tract 6505, Cook County, Illinois",355200,17,031,650500
"Census Tract 6704, Cook County, Illinois",199800,17,031,670400
"Census Tract 6809, Cook County, Illinois",775000,17,031,680900
"Census Tract 6811, Cook County, Illinois",529500,17,031,681100
"Census Tract 6813, Cook County, Illinois",339900,17,031,681300
"Census Tract 8182, Cook County, Illinois",302600,17,031,818200
"Census Tract 8189, Cook County, Illinois",844300,17,031,818900
"Census Tract 2804, Cook County, Illinois",496600,17,031,280400
"Census Tract 2922, Cook County, Illinois",483200,17,031,292200
"Census Tract 3005, Cook County, Illinois",385600,17,031,300500
"Census Tract 3006, Cook County, Illinois",288300,17,031,300600
"Census Tract 3107, Cook County, Illinois",302400,17,031,310700
"Census Tract 4909.01, Cook County, Illinois",699900,17,031,490901
"Census Tract 4909.02, Cook County, Illinois",592800,17,031,490902
"Census Tract 5305.02, Cook County, Illinois",67200,17,031,530502
"Census Tract 6904, Cook County, Illinois",753900,17,031,690400
"Census Tract 7002, Cook County, Illinois",252600,17,031,700200
"Census Tract 7115, Cook County, Illinois",198700,17,031,711500
"Census Tract 7306, Cook County, Illinois",156900,17,031,730600
"Census Tract 7402, Cook County, Illinois",119500,17,031,740200
"Census Tract 7501, Cook County, Illinois",218900,17,031,750100
"Census Tract 8236.05, Cook County, Illinois",155500,17,031,823605
"Census Tract 8238.03, Cook County, Illinois",223100,17,031,823803
"Census Tract 8245.06, Cook County, Illinois",698600,17,031,824506
"Census Tract 8247.01, Cook County, Illinois",313100,17,031,824701
"Census Tract 8252, Cook County, Illinois",55600,17,031,825200
"Census Tract 8258.01, Cook County, Illinois",627700,17,031,825801
"Census Tract 8277, Cook County, Illinois",392500,17,031,827700
"Census Tract 8279.02, Cook County, Illinois",782500,17,031,827902
"Census Tract 8281, Cook County, Illinois",440700,17,031,828100
"Census Tract 8286.02, Cook County, Illinois",255300,17,031,828602
"Census Tract 8051.11, Cook County, Illinois",1903100,17,031,805111
"Census Tract 8059.01, Cook County, Illinois",656500,17,031,805901
"Census Tract 8060.02, Cook County, Illinois",1137800,17,031,806002
"Census Tract 8346, Cook County, Illinois",395400,17,031,834600
"Census Tract 8347, Cook County, Illinois",312600,17,031,834700
"Census Tract 8348, Cook County, Illinois",271800,17,031,834800
"Census Tract 8349, Cook County, Illinois",300100,17,031,834900
"Census Tract 8350, Cook County, Illinois",850000,17,031,835000
"Census Tract 8351, Cook County, Illinois",441300,17,031,835100
"Census Tract 8352, Cook County, Illinois",190000,17,031,835200
"Census Tract 8355, Cook County, Illinois",293600,17,031,835500
"Census Tract 8356, Cook County, Illinois",150900,17,031,835600
"Census Tract 8357, Cook County, Illinois",106700,17,031,835700
"Census Tract 2227, Cook County, Illinois",618800,17,031,222700
"Census Tract 2312, Cook County, Illinois",1046100,17,031,231200
"Census Tract 2315, Cook County, Illinois",721900,17,031,231500
"Census Tract 2405, Cook County, Illinois",714200,17,031,240500
"Census Tract 2409, Cook County, Illinois",324000,17,031,240900
"Census Tract 2422, Cook County, Illinois",1494500,17,031,242200
"Census Tract 2435, Cook County, Illinois",1848100,17,031,243500
"Census Tract 2505, Cook County, Illinois",671000,17,031,250500
"Census Tract 2510, Cook County, Illinois",92200,17,031,251000
"Census Tract 1909, Cook County, Illinois",401200,17,031,190900
"Census Tract 2003, Cook County, Illinois",272700,17,031,200300
"Census Tract 1101, Cook County, Illinois",681900,17,031,110100
"Census Tract 1102, Cook County, Illinois",550300,17,031,110200
"Census Tract 1302, Cook County, Illinois",146200,17,031,130200
"Census Tract 8030.05, Cook County, Illinois",319700,17,031,803005
"Census Tract 8033, Cook County, Illinois",1665200,17,031,803300
"Census Tract 8036.05, Cook County, Illinois",625100,17,031,803605
"Census Tract 2718, Cook County, Illinois",83200,17,031,271800
"Census Tract 2808, Cook County, Illinois",134600,17,031,280800
"Census Tract 2809, Cook County, Illinois",201900,17,031,280900
"Census Tract 2819, Cook County, Illinois",4788400,17,031,281900
"Census Tract 2912, Cook County, Illinois",534100,17,031,291200
"Census Tract 8039.02, Cook County, Illinois",274300,17,031,803902
"Census Tract 7706.02, Cook County, Illinois",912200,17,031,770602
"Census Tract 7709.01, Cook County, Illinois",249300,17,031,770901
"Census Tract 7709.02, Cook County, Illinois",324200,17,031,770902
"Census Tract 8020.03, Cook County, Illinois",147200,17,031,802003
"Census Tract 8020.04, Cook County, Illinois",699900,17,031,802004
"Census Tract 8237.02, Cook County, Illinois",911800,17,031,823702
"Census Tract 8250, Cook County, Illinois",718500,17,031,825000
"Census Tract 8262.01, Cook County, Illinois",733200,17,031,826201
"Census Tract 8263.01, Cook County, Illinois",401500,17,031,826301
"Census Tract 8272, Cook County, Illinois",337500,17,031,827200
"Census Tract 8278.02, Cook County, Illinois",70600,17,031,827802
"Census Tract 8285.04, Cook County, Illinois",975900,17,031,828504
"Census Tract 8288.01, Cook County, Illinois",219900,17,031,828801
"Census Tract 8292, Cook County, Illinois",618600,17,031,829200
"Census Tract 8293.01, Cook County, Illinois",154900,17,031,829301
"Census Tract 3404, Cook County, Illinois",338500,17,031,340400
"Census Tract 3602, Cook County, Illinois",441200,17,031,360200
"Census Tract 1908, Cook County, Illinois",974200,17,031,190800
"Census Tract 1912, Cook County, Illinois",486400,17,031,191200
"Census Tract 2101, Cook County, Illinois",809000,17,031,210100
"Census Tract 2204, Cook County, Illinois",906600,17,031,220400
"Census Tract 2408, Cook County, Illinois",398500,17,031,240800
"Census Tract 2430, Cook County, Illinois",801600,17,031,243000
"Census Tract 2508, Cook County, Illinois",229600,17,031,250800
"Census Tract 2517, Cook County, Illinois",157500,17,031,251700
"Census Tract 8184.01, Cook County, Illinois",202900,17,031,818401
"Census Tract 8165, Cook County, Illinois",427300,17,031,816500
"Census Tract 4206, Cook County, Illinois",535600,17,031,420600
"Census Tract 4408, Cook County, Illinois",360800,17,031,440800
"Census Tract 4602, Cook County, Illinois",255600,17,031,460200
"Census Tract 8024.03, Cook County, Illinois",224200,17,031,802403
"Census Tract 8024.04, Cook County, Illinois",1331900,17,031,802404
"Census Tract 8025.05, Cook County, Illinois",1297900,17,031,802505
"Census Tract 8025.06, Cook County, Illinois",355300,17,031,802506
"Census Tract 8026.07, Cook County, Illinois",80600,17,031,802607
"Census Tract 8026.08, Cook County, Illinois",311600,17,031,802608
"Census Tract 8026.09, Cook County, Illinois",1289800,17,031,802609
"Census Tract 8026.10, Cook County, Illinois",36200,17,031,802610
"Census Tract 8030.12, Cook County, Illinois",471300,17,031,803012
"Census Tract 8030.13, Cook County, Illinois",414000,17,031,803013
"Census Tract 8030.14, Cook County, Illinois",476700,17,031,803014
"Census Tract 8030.15, Cook County, Illinois",345900,17,031,803015
"Census Tract 8030.16, Cook County, Illinois",790400,17,031,803016
"Census Tract 8030.17, Cook County, Illinois",1437400,17,031,803017
"Census Tract 8036.11, Cook County, Illinois",617300,17,031,803611
"Census Tract 8036.12, Cook County, Illinois",970800,17,031,803612
"Census Tract 8037.01, Cook County, Illinois",538800,17,031,803701
"Census Tract 8382, Cook County, Illinois",242900,17,031,838200
"Census Tract 8383, Cook County, Illinois",604000,17,031,838300
"Census Tract 8386, Cook County, Illinois",276700,17,031,838600
"Census Tract 8380, Cook County, Illinois",612100,17,031,838000
"Census Tract 8381, Cook County, Illinois",668800,17,031,838100
"Census Tract 8387, Cook County, Illinois",932200,17,031,838700
"Census Tract 8388, Cook County, Illinois",278700,17,031,838800
"Census Tract 8390, Cook County, Illinois",5084400,17,031,839000
"Census Tract 8391, Cook County, Illinois",4686800,17,031,839100
"Census Tract 8392, Cook County, Illinois",699200,17,031,839200
"Census Tract 8395, Cook County, Illinois",226500,17,031,839500
"Census Tract 8396, Cook County, Illinois",441200,17,031,839600
"Census Tract 8397, Cook County, Illinois",776300,17,031,839700
"Census Tract 8398, Cook County, Illinois",642700,17,031,839800
"Census Tract 8399, Cook County, Illinois",741600,17,031,839900
"Census Tract 8400, Cook County, Illinois",381200,17,031,840000
"Census Tract 8401, Cook County, Illinois",521700,17,031,840100
"Census Tract 8402, Cook County, Illinois",304600,17,031,840200
"Census Tract 8403, Cook County, Illinois",308600,17,031,840300
"Census Tract 8404, Cook County, Illinois",283100,17,031,840400
"Census Tract 8407, Cook County, Illinois",457300,17,031,840700
"Census Tract 8408, Cook County, Illinois",337100,17,031,840800
"Census Tract 8410, Cook County, Illinois",468600,17,031,841000
"Census Tract 3108, Cook County, Illinois",928900,17,031,310800
"Census Tract 3302, Cook County, Illinois",710500,17,031,330200
"Census Tract 3405, Cook County, Illinois",365200,17,031,340500
"Census Tract 3515, Cook County, Illinois",266700,17,031,351500
"Census Tract 3903, Cook County, Illinois",889600,17,031,390300
"Census Tract 4008, Cook County, Illinois",643800,17,031,400800
"Census Tract 4108, Cook County, Illinois",1288000,17,031,410800
"Census Tract 4203, Cook County, Illinois",499000,17,031,420300
"Census Tract 2433, Cook County, Illinois",786300,17,031,243300
"Census Tract 2503, Cook County, Illinois",743300,17,031,250300
"Census Tract 2515, Cook County, Illinois",782100,17,031,251500
"Census Tract 2519, Cook County, Illinois",880100,17,031,251900
