NAME,B25060_001E,state,county,tract
"Census Tract 8374, Cook County, Illinois",374900,17,031,837400
"Census Tract 8378, Cook County, Illinois",985100,17,031,837800
"Census Tract 8380, Cook County, Illinois",589100,17,031,838000
"Census Tract 8381, Cook County, Illinois",558300,17,031,838100
"Census Tract 8382, Cook County, Illinois",236700,17,031,838200
"Census Tract 8383, Cook County, Illinois",1221900,17,031,838300
"Census Tract 8386, Cook County, Illinois",408100,17,031,838600
"Census Tract 8387, Cook County, Illinois",819500,17,031,838700
"Census Tract 8388, Cook County, Illinois",356500,17,031,838800
"Census Tract 8390, Cook County, Illinois",7726000,17,031,839000
"Census Tract 8391, Cook County, Illinois",6161800,17,031,839100
"Census Tract 8392, Cook County, Illinois",652500,17,031,839200
"Census Tract 8395, Cook County, Illinois",197100,17,031,839500
"Census Tract 8396, Cook County, Illinois",481700,17,031,839600
"Census Tract 8397, Cook County, Illinois",744600,17,031,839700
"Census Tract 101, Cook County, Illinois",1406900,17,031,010100
"Census Tract 102.01, Cook County, Illinois",2097300,17,031,010201
"Census Tract 102.02, Cook County, Illinois",904400,17,031,010202
"Census Tract 103, Cook County, Illinois",2050400,17,031,010300
"Census Tract 104, Cook County, Illinois",1648800,17,031,010400
"Census Tract 105.01, Cook County, Illinois",2051900,17,031,010501
"Census Tract 105.02, Cook County, Illinois",1206800,17,031,010502
"Census Tract 105.03, Cook County, Illinois",817900,17,031,010503
"Census Tract 106, Cook County, Illinois",2130900,17,031,010600
"Census Tract 107.01, Cook County, Illinois",803300,17,031,010701
"Census Tract 107.02, Cook County, Illinois",1591000,17,031,010702
"Census Tract 201, Cook County, Illinois",999200,17,031,020100
"Census Tract 202, Cook County, Illinois",620800,17,031,020200
"Census Tract 203.01, Cook County, Illinois",472500,17,031,020301
"Census Tract 203.02, Cook County, Illinois",565100,17,031,020302
"Census Tract 204, Cook County, Illinois",899500,17,031,020400
"Census Tract 205, Cook County, Illinois",1660900,17,031,020500
"Census Tract 206.01, Cook County, Illinois",1136800,17,031,020601
"Census Tract 206.02, Cook County, Illinois",887200,17,031,020602
"Census Tract 207.01, Cook County, Illinois",225400,17,031,020701
"Census Tract 207.02, Cook County, Illinois",1550300,17,031,020702
"Census Tract 208.01, Cook County, Illinois",1378400,17,031,020801
"Census Tract 208.02, Cook County, Illinois",1608900,17,031,020802
"Census Tract 209.01, Cook County, Illinois",1371000,17,031,020901
"Census Tract 209.02, Cook County, Illinois",783800,17,031,020902
"Census Tract 301.01, Cook County, Illinois",1301500,17,031,030101
"Census Tract 301.02, Cook County, Illinois",1205900,17,031,030102
"Census Tract 301.03, Cook County, Illinois",799500,17,031,030103
"Census Tract 301.04, Cook County, Illinois",706600,17,031,030104
"Census Tract 302, Cook County, Illinois",1758800,17,031,030200
"Census Tract 303, Cook County, Illinois",1016000,17,031,030300
"Census Tract 304, Cook County, Illinois",769200,17,031,030400
"Census Tract 305, Cook County, Illinois",1945000,17,031,030500
"Census Tract 306.01, Cook County, Illinois",1416000,17,031,030601
"Census Tract 306.03, Cook County, Illinois",1171900,17,031,030603
"Census Tract 306.04, Cook County, Illinois",1538800,17,031,030604
"Census Tract 307.01, Cook County, Illinois",589900,17,031,030701
"Census Tract 8027.02, Cook County, Illinois",232100,17,031,802702
"Census Tract 8028.01, Cook County, Illinois",272100,17,031,802801
"Census Tract 8028.02, Cook County, Illinois",544000,17,031,802802
"Census Tract 8029, Cook County, Illinois",168800,17,031,802900
"Census Tract 8030.05, Cook County, Illinois",350500,17,031,803005
"Census Tract 8030.07, Cook County, Illinois",630500,17,031,803007
"Census Tract 8030.08, Cook County, Illinois",186800,17,031,803008
"Census Tract 8030.10, Cook County, Illinois",117700,17,031,803010
"Census Tract 8030.12, Cook County, Illinois",484500,17,031,803012
"Census Tract 8030.13, Cook County, Illinois",354100,17,031,803013
"Census Tract 8030.14, Cook County, Illinois",548300,17,031,803014
"Census Tract 8030.15, Cook County, Illinois",385200,17,031,803015
"Census Tract 8030.16, Cook County, Illinois",772900,17,031,803016
"Census Tract 8030.17, Cook County, Illinois",1525900,17,031,803017
"Census Tract 8031, Cook County, Illinois",153800,17,031,803100
"Census Tract 8032, Cook County, Illinois",647300,17,031,803200
"Census Tract 8033, Cook County, Illinois",1512400,17,031,803300
"Census Tract 8034, Cook County, Illinois",565600,17,031,803400
"Census Tract 8035, Cook County, Illinois",757200,17,031,803500
"Census Tract 8036.03, Cook County, Illinois",253400,17,031,803603
"Census Tract 8036.04, Cook County, Illinois",603200,17,031,803604
"Census Tract 8036.05, Cook County, Illinois",723200,17,031,803605
"Census Tract 8036.07, Cook County, Illinois",304100,17,031,803607
"Census Tract 8036.08, Cook County, Illinois",2315900,17,031,803608
"Census Tract 8036.11, Cook County, Illinois",758200,17,031,803611
"Census Tract 8036.12, Cook County, Illinois",1073200,17,031,803612
"Census Tract 8036.13, Cook County, Illinois",408000,17,031,803613
"Census Tract 8036.14, Cook County, Illinois",1267600,17,031,803614
"Census Tract 8036.15, Cook County, Illinois",477100,17,031,803615
"Census Tract 8036.16, Cook County, Illinois",850000,17,031,803616
"Census Tract 8037.01, Cook County, Illinois",623600,17,031,803701
"Census Tract 8037.02, Cook County, Illinois",1061600,17,031,803702
"Census Tract 8038, Cook County, Illinois",448300,17,031,803800
"Census Tract 8039.01, Cook County, Illinois",543600,17,031,803901
"Census Tract 8039.02, Cook County, Illinois",242300,17,031,803902
"Census Tract 8040, Cook County, Illinois",280100,17,031,804000
"Census Tract 8041.02, Cook County, Illinois",184400,17,031,804102
"Census Tract 8027.01, Cook County, Illinois",316400,17,031,802701
"Census Tract 8041.04, Cook County, Illinois",577100,17,031,804104
"Census Tract 8041.05, Cook County, Illinois",,17,031,804105
"Census Tract 8041.06, Cook County, Illinois",585500,17,031,804106
"Census Tract 8041.08, Cook County, Illinois",2227600,17,031,804108
"Census Tract 8041.09, Cook County, Illinois",151900,17,031,804109
"Census Tract 8042.02, Cook County, Illinois",384800,17,031,804202
"Census Tract 8042.03, Cook County, Illinois",-666666666,17,031,804203
"Census Tract 8042.04, Cook County, Illinois",430700,17,031,804204
"Census Tract 307.02, Cook County, Illinois",748500,17,031,030702
"Census Tract 307.03, Cook County, Illinois",1226600,17,031,030703
"Census Tract 307.06, Cook County, Illinois",1537900,17,031,030706
"Census Tract 308, Cook County, Illinois",1666800,17,031,030800
"Census Tract 309, Cook County, Illinois",1038700,17,031,030900
"Census Tract 310, Cook County, Illinois",1602000,17,031,031000
"Census Tract 311, Cook County, Illinois",2647300,17,031,031100
"Census Tract 312, Cook County, Illinois",1919400,17,031,031200
"Census Tract 313, Cook County, Illinois",2695100,17,031,031300
"Census Tract 314, Cook County, Illinois",1938600,17,031,031400
"Census Tract 315.01, Cook County, Illinois",1204300,17,031,031501
"Census Tract 315.02, Cook County, Illinois",1640000,17,031,031502
"Census Tract 317, Cook County, Illinois",2073800,17,031,031700
"Census Tract 318, Cook County, Illinois",678000,17,031,031800
"Census Tract 319, Cook County, Illinois",1040500,17,031,031900
"Census Tract 321, Cook County, Illinois",3232300,17,031,032100
"Census Tract 401, Cook County, Illinois",1147300,17,031,040100
"Census Tract 402.01, Cook County, Illinois",2664000,17,031,040201
"Census Tract 402.02, Cook County, Illinois",2333000,17,031,040202
"Census Tract 403, Cook County, Illinois",516100,17,031,040300
"Census Tract 404.01, Cook County, Illinois",740000,17,031,040401
"Census Tract 404.02, Cook County, Illinois",2127400,17,031,040402
"Census Tract 406, Cook County, Illinois",1042300,17,031,040600
"Census Tract 407, Cook County, Illinois",1168200,17,031,040700
"Census Tract 408, Cook County, Illinois",559500,17,031,040800
"Census Tract 409, Cook County, Illinois",725400,17,031,040900
"Census Tract 501, Cook County, Illinois",916800,17,031,050100
"Census Tract 502, Cook County, Illinois",852500,17,031,050200
"Census Tract 503, Cook County, Illinois",596200,17,031,050300
"Census Tract 505, Cook County, Illinois",1217800,17,031,050500
"Census Tract 506, Cook County, Illinois",814400,17,031,050600
"Census Tract 507, Cook County, Illinois",403100,17,031,050700
"Census Tract 508, Cook County, Illinois",443800,17,031,050800
"Census Tract 509, Cook County, Illinois",527100,17,031,050900
"Census Tract 510, Cook County, Illinois",518400,17,031,051000
"Census Tract 511, Cook County, Illinois",491000,17,031,051100
"Census Tract 512, Cook County, Illinois",643500,17,031,051200
"Census Tract 513, Cook County, Illinois",540900,17,031,051300
"Census Tract 514, Cook County, Illinois",468800,17,031,051400
"Census Tract 601, Cook County, Illinois",899000,17,031,060100
"Census Tract 602, Cook County, Illinois",996600,17,031,060200
"Census Tract 603, Cook County, Illinois",935900,17,031,060300
"Census Tract 604, Cook County, Illinois",1344900,17,031,060400
"Census Tract 605, Cook County, Illinois",454000,17,031,060500
"Census Tract 608, Cook County, Illinois",2772500,17,031,060800
"Census Tract 609, Cook County, Illinois",3262200,17,031,060900
"Census Tract 610, Cook County, Illinois",1443000,17,031,061000
"Census Tract 8043.05, Cook County, Illinois",600600,17,031,804305
"Census Tract 8043.06, Cook County, Illinois",376600,17,031,804306
"Census Tract 8043.08, Cook County, Illinois",907200,17,031,804308
"Census Tract 8043.09, Cook County, Illinois",241900,17,031,804309
"Census Tract 8043.12, Cook County, Illinois",,17,031,804312
"Census Tract 8043.13, Cook County, Illinois",847600,17,031,804313
"Census Tract 8043.14, Cook County, Illinois",216400,17,031,804314
"Census Tract 8043.15, Cook County, Illinois",202900,17,031,804315
"Census Tract 8043.16, Cook County, Illinois",136000,17,031,804316
"Census Tract 8044.03, Cook County, Illinois",928900,17,031,804403
"Census Tract 8044.04, Cook County, Illinois",275700,17,031,804404
"Census Tract 8044.05, Cook County, Illinois",560900,17,031,804405
"Census Tract 8044.06, Cook County, Illinois",289100,17,031,804406
"Census Tract 8045.05, Cook County, Illinois",720300,17,031,804505
"Census Tract 8045.06, Cook County, Illinois",676000,17,031,804506
"Census Tract 8045.08, Cook County, Illinois",446600,17,031,804508
"Census Tract 8045.09, Cook County, Illinois",427600,17,031,804509
"Census Tract 8045.10, Cook County, Illinois",503000,17,031,804510
"Census Tract 8045.11, Cook County, Illinois",461800,17,031,804511
"Census Tract 8045.12, Cook County, Illinois",,17,031,804512
"Census Tract 8045.13, Cook County, Illinois",477900,17,031,804513
"Census Tract 8045.14, Cook County, Illinois",348900,17,031,804514
"Census Tract 8046.03, Cook County, Illinois",2588800,17,031,804603
"Census Tract 8046.06, Cook County, Illinois",142800,17,031,804606
"Census Tract 8046.07, Cook County, Illinois",796200,17,031,804607
"Census Tract 8046.08, Cook County, Illinois",433100,17,031,804608
"Census Tract 8046.09, Cook County, Illinois",1159400,17,031,804609
"Census Tract 8046.10, Cook County, Illinois",508600,17,031,804610
"Census Tract 8046.11, Cook County, Illinois",436100,17,031,804611
"Census Tract 8047.01, Cook County, Illinois",1465500,17,031,804701
"Census Tract 8047.05, Cook County, Illinois",744700,17,031,804705
"Census Tract 8047.06, Cook County, Illinois",72300,17,031,804706
"Census Tract 8047.09, Cook County, Illinois",1869500,17,031,804709
"Census Tract 8047.10, Cook County, Illinois",317600,17,031,804710
"Census Tract 8047.11, Cook County, Illinois",1630000,17,031,804711
"Census Tract 8047.12, Cook County, Illinois",901400,17,031,804712
"Census Tract 8047.13, Cook County, Illinois",1898600,17,031,804713
"Census Tract 8047.14, Cook County, Illinois",214300,17,031,804714
"Census Tract 8047.15, Cook County, Illinois",559600,17,031,804715
"Census Tract 8047.16, Cook County, Illinois",339200,17,031,804716
"Census Tract 8048.03, Cook County, Illinois",734600,17,031,804803
"Census Tract 8048.04, Cook County, Illinois",961900,17,031,804804
"Census Tract 8048.05, Cook County, Illinois",346000,17,031,804805
"Census Tract 8048.06, Cook County, Illinois",376400,17,031,804806
"Census Tract 8048.07, Cook County, Illinois",374200,17,031,804807
"Census Tract 8048.08, Cook County, Illinois",,17,031,804808
"Census Tract 611, Cook County, Illinois",805700,17,031,061100
"Census Tract 612, Cook County, Illinois",901000,17,031,061200
"Census Tract 615, Cook County, Illinois",1002200,17,031,061500
"Census Tract 618, Cook County, Illinois",858100,17,031,061800
"Census Tract 619.01, Cook County, Illinois",2092400,17,031,061901
"Census Tract 619.02, Cook County, Illinois",2899900,17,031,061902
"Census Tract 620, Cook County, Illinois",1742700,17,031,062000
"Census Tract 621, Cook County, Illinois",2105600,17,031,062100
"Census Tract 622, Cook County, Illinois",1187500,17,031,062200
"Census Tract 623, Cook County, Illinois",551200,17,031,062300
"Census Tract 624, Cook County, Illinois",456800,17,031,062400
"Census Tract 625, Cook County, Illinois",593100,17,031,062500
"Census Tract 626, Cook County, Illinois",495100,17,031,062600
"Census Tract 627, Cook County, Illinois",923500,17,031,062700
"Census Tract 628, Cook County, Illinois",1349600,17,031,062800
"Census Tract 629, Cook County, Illinois",1548100,17,031,062900
"Census Tract 630, Cook County, Illinois",1937700,17,031,063000
"Census Tract 631, Cook County, Illinois",1545000,17,031,063100
"Census Tract 632, Cook County, Illinois",4415000,17,031,063200
"Census Tract 633.01, Cook County, Illinois",2053600,17,031,063301
"Census Tract 633.02, Cook County, Illinois",3009600,17,031,063302
"Census Tract 633.03, Cook County, Illinois",1032000,17,031,063303
"Census Tract 634, Cook County, Illinois",1645600,17,031,063400
"Census Tract 701.01, Cook County, Illinois",2224800,17,031,070101
"Census Tract 701.02, Cook County, Illinois",2113400,17,031,070102
"Census Tract 701.03, Cook County, Illinois",1478500,17,031,070103
"Census Tract 702, Cook County, Illinois",1997200,17,031,070200
"Census Tract 703, Cook County, Illinois",1859300,17,031,070300
"Census Tract 704, Cook County, Illinois",1076600,17,031,070400
"Census Tract 705, Cook County, Illinois",981800,17,031,070500
"Census Tract 706, Cook County, Illinois",1205200,17,031,070600
"Census Tract 707, Cook County, Illinois",1027900,17,031,070700
"Census Tract 710, Cook County, Illinois",1134000,17,031,071000
"Census Tract 711, Cook County, Illinois",1158300,17,031,071100
"Census Tract 712, Cook County, Illinois",752600,17,031,071200
"Census Tract 713, Cook County, Illinois",1709000,17,031,071300
"Census Tract 714, Cook County, Illinois",2350900,17,031,071400
"Census Tract 715, Cook County, Illinois",5078400,17,031,071500
"Census Tract 716, Cook County, Illinois",384300,17,031,071600
"Census Tract 717, Cook County, Illinois",699900,17,031,071700
"Census Tract 718, Cook County, Illinois",594100,17,031,071800
"Census Tract 801, Cook County, Illinois",3686700,17,031,080100
"Census Tract 802.01, Cook County, Illinois",1569700,17,031,080201
"Census Tract 802.02, Cook County, Illinois",1563700,17,031,080202
"Census Tract 803, Cook County, Illinois",3111400,17,031,080300
"Census Tract 804, Cook County, Illinois",1087900,17,031,080400
"Census Tract 810, Cook County, Illinois",6560600,17,031,081000
"Census Tract 8048.09, Cook County, Illinois",186300,17,031,804809
"Census Tract 8048.10, Cook County, Illinois",889900,17,031,804810
"Census Tract 8049.01, Cook County, Illinois",319400,17,031,804901
"Census Tract 8049.02, Cook County, Illinois",354900,17,031,804902
"Census Tract 8050.01, Cook County, Illinois",145300,17,031,805001
"Census Tract 8050.02, Cook County, Illinois",1573200,17,031,805002
"Census Tract 8051.05, Cook County, Illinois",1503600,17,031,805105
"Census Tract 8051.06, Cook County, Illinois",211900,17,031,805106
"Census Tract 8051.07, Cook County, Illinois",2657500,17,031,805107
"Census Tract 8051.08, Cook County, Illinois",1930400,17,031,805108
"Census Tract 8051.09, Cook County, Illinois",199800,17,031,805109
"Census Tract 8051.10, Cook County, Illinois",1341100,17,031,805110
"Census Tract 8051.11, Cook County, Illinois",1890100,17,031,805111
"Census Tract 8051.12, Cook County, Illinois",385700,17,031,805112
"Census Tract 8052.01, Cook County, Illinois",194400,17,031,805201
"Census Tract 8052.02, Cook County, Illinois",748900,17,031,805202
"Census Tract 8053.01, Cook County, Illinois",105100,17,031,805301
"Census Tract 8053.02, Cook County, Illinois",121300,17,031,805302
"Census Tract 8054.01, Cook County, Illinois",264600,17,031,805401
"Census Tract 8054.02, Cook County, Illinois",152000,17,031,805402
"Census Tract 8055.01, Cook County, Illinois",715000,17,031,805501
"Census Tract 8055.02, Cook County, Illinois",411400,17,031,805502
"Census Tract 8056, Cook County, Illinois",41200,17,031,805600
"Census Tract 8057.01, Cook County, Illinois",436300,17,031,805701
"Census Tract 8057.02, Cook County, Illinois",65400,17,031,805702
"Census Tract 8058.01, Cook County, Illinois",,17,031,805801
"Census Tract 8058.02, Cook County, Illinois",384600,17,031,805802
"Census Tract 8059.01, Cook County, Illinois",535200,17,031,805901
"Census Tract 8059.02, Cook County, Illinois",408500,17,031,805902
"Census Tract 8060.01, Cook County, Illinois",1434800,17,031,806001
"Census Tract 8060.02, Cook County, Illinois",860300,17,031,806002
"Census Tract 8060.04, Cook County, Illinois",1333000,17,031,806004
"Census Tract 8060.05, Cook County, Illinois",846400,17,031,806005
"Census Tract 8060.06, Cook County, Illinois",660000,17,031,806006
"Census Tract 8061.02, Cook County, Illinois",355400,17,031,806102
"Census Tract 8061.03, Cook County, Illinois",163100,17,031,806103
"Census Tract 8061.04, Cook County, Illinois",1098600,17,031,806104
"Census Tract 8062.01, Cook County, Illinois",657700,17,031,806201
"Census Tract 8062.02, Cook County, Illinois",933500,17,031,806202
"Census Tract 8063, Cook County, Illinois",268100,17,031,806300
"Census Tract 8064, Cook County, Illinois",192700,17,031,806400
"Census Tract 8065.01, Cook County, Illinois",248100,17,031,806501
"Census Tract 8065.02, Cook County, Illinois",76200,17,031,806502
"Census Tract 8066, Cook County, Illinois",35900,17,031,806600
"Census Tract 8067, Cook County, Illinois",,17,031,806700
"Census Tract 8068.01, Cook County, Illinois",674000,17,031,806801
"Census Tract 811, Cook County, Illinois",4017500,17,031,081100
"Census Tract 812.01, Cook County, Illinois",3634500,17,031,081201
"Census Tract 812.02, Cook County, Illinois",701100,17,031,081202
"Census Tract 813, Cook County, Illinois",1835900,17,031,081300
"Census Tract 814.01, Cook County, Illinois",1106400,17,031,081401
"Census Tract 814.02, Cook County, Illinois",3965400,17,031,081402
"Census Tract 814.03, Cook County, Illinois",9622700,17,031,081403
"Census Tract 815, Cook County, Illinois",3397500,17,031,081500
"Census Tract 816, Cook County, Illinois",3666300,17,031,081600
"Census Tract 817, Cook County, Illinois",4979800,17,031,081700
"Census Tract 818, Cook County, Illinois",8324000,17,031,081800
"Census Tract 819, Cook County, Illinois",439700,17,031,081900
"Census Tract 901, Cook County, Illinois",121900,17,031,090100
"Census Tract 902, Cook County, Illinois",809000,17,031,090200
"Census Tract 903, Cook County, Illinois",125900,17,031,090300
"Census Tract 1001, Cook County, Illinois",810300,17,031,100100
"Census Tract 1002, Cook County, Illinois",707400,17,031,100200
"Census Tract 1003, Cook County, Illinois",1385300,17,031,100300
"Census Tract 1004, Cook County, Illinois",56200,17,031,100400
"Census Tract 1005, Cook County, Illinois",327900,17,031,100500
"Census Tract 1006, Cook County, Illinois",425900,17,031,100600
"Census Tract 1007, Cook County, Illinois",223900,17,031,100700
"Census Tract 1101, Cook County, Illinois",764100,17,031,110100
"Census Tract 1102, Cook County, Illinois",659200,17,031,110200
"Census Tract 1103, Cook County, Illinois",289900,17,031,110300
"Census Tract 1104, Cook County, Illinois",708800,17,031,110400
"Census Tract 1105.01, Cook County, Illinois",539300,17,031,110501
"Census Tract 1105.02, Cook County, Illinois",773000,17,031,110502
"Census Tract 1201, Cook County, Illinois",75000,17,031,120100
"Census Tract 1202, Cook County, Illinois",357300,17,031,120200
"Census Tract 1203, Cook County, Illinois",129100,17,031,120300
"Census Tract 1204, Cook County, Illinois",213500,17,031,120400
"Census Tract 1301, Cook County, Illinois",611000,17,031,130100
"Census Tract 1302, Cook County, Illinois",162200,17,031,130200
"Census Tract 1303, Cook County, Illinois",1158600,17,031,130300
"Census Tract 1401, Cook County, Illinois",904600,17,031,140100
"Census Tract 1402, Cook County, Illinois",1409900,17,031,140200
"Census Tract 1403.01, Cook County, Illinois",618400,17,031,140301
"Census Tract 1403.02, Cook County, Illinois",719200,17,031,140302
"Census Tract 1404, Cook County, Illinois",436300,17,031,140400
"Census Tract 1405, Cook County, Illinois",700100,17,031,140500
"Census Tract 1406.01, Cook County, Illinois",409400,17,031,140601
"Census Tract 1406.02, Cook County, Illinois",1261900,17,031,140602
"Census Tract 1407.01, Cook County, Illinois",795700,17,031,140701
"Census Tract 1407.02, Cook County, Illinois",1476300,17,031,140702
"Census Tract 1408, Cook County, Illinois",1827300,17,031,140800
"Census Tract 1502, Cook County, Illinois",1339900,17,031,150200
"Census Tract 8068.02, Cook County, Illinois",426600,17,031,806802
"Census Tract 8069, Cook County, Illinois",800400,17,031,806900
"Census Tract 8070, Cook County, Illinois",1045600,17,031,807000
"Census Tract 8071, Cook County, Illinois",285400,17,031,807100
"Census Tract 8072, Cook County, Illinois",321300,17,031,807200
"Census Tract 8073, Cook County, Illinois",1400900,17,031,807300
"Census Tract 8074, Cook County, Illinois",980000,17,031,807400
"Census Tract 8075, Cook County, Illinois",241700,17,031,807500
"Census Tract 8076, Cook County, Illinois",254600,17,031,807600
"Census Tract 8077, Cook County, Illinois",677900,17,031,807700
"Census Tract 8078, Cook County, Illinois",94600,17,031,807800
"Census Tract 8079, Cook County, Illinois",,17,031,807900
"Census Tract 8080.01, Cook County, Illinois",248800,17,031,808001
"Census Tract 8080.02, Cook County, Illinois",1440200,17,031,808002
"Census Tract 8081, Cook County, Illinois",389200,17,031,808100
"Census Tract 8082, Cook County, Illinois",352400,17,031,808200
"Census Tract 8083.01, Cook County, Illinois",799000,17,031,808301
"Census Tract 8083.02, Cook County, Illinois",506400,17,031,808302
"Census Tract 8084, Cook County, Illinois",145100,17,031,808400
"Census Tract 8085, Cook County, Illinois",106800,17,031,808500
"Census Tract 8086, Cook County, Illinois",337900,17,031,808600
"Census Tract 8087.02, Cook County, Illinois",156100,17,031,808702
"Census Tract 8088, Cook County, Illinois",559600,17,031,808800
"Census Tract 8089, Cook County, Illinois",206400,17,031,808900
"Census Tract 8090, Cook County, Illinois",592900,17,031,809000
"Census Tract 8091, Cook County, Illinois",858000,17,031,809100
"Census Tract 8092, Cook County, Illinois",744600,17,031,809200
"Census Tract 8093, Cook County, Illinois",1221700,17,031,809300
"Census Tract 8094.01, Cook County, Illinois",983200,17,031,809401
"Census Tract 8094.02, Cook County, Illinois",1668100,17,031,809402
"Census Tract 8095, Cook County, Illinois",2219600,17,031,809500
"Census Tract 8096, Cook County, Illinois",186800,17,031,809600
"Census Tract 8097, Cook County, Illinois",692400,17,031,809700
"Census Tract 8098, Cook County, Illinois",590100,17,031,809800
"Census Tract 8099, Cook County, Illinois",730500,17,031,809900
"Census Tract 8100, Cook County, Illinois",1863800,17,031,810000
"Census Tract 8101, Cook County, Illinois",1016100,17,031,810100
"Census Tract 8102, Cook County, Illinois",1931400,17,031,810200
"Census Tract 8103.01, Cook County, Illinois",580000,17,031,810301
"Census Tract 8103.02, Cook County, Illinois",447300,17,031,810302
"Census Tract 8104, Cook County, Illinois",187100,17,031,810400
"Census Tract 8105.01, Cook County, Illinois",313700,17,031,810501
"Census Tract 8105.02, Cook County, Illinois",637500,17,031,810502
"Census Tract 8106, Cook County, Illinois",686000,17,031,810600
"Census Tract 8107.01, Cook County, Illinois",955300,17,031,810701
"Census Tract 8107.02, Cook County, Illinois",881300,17,031,810702
"Census Tract 1503, Cook County, Illinois",1462900,17,031,150300
"Census Tract 1504.01, Cook County, Illinois",649100,17,031,150401
"Census Tract 1504.02, Cook County, Illinois",345800,17,031,150402
"Census Tract 1505.01, Cook County, Illinois",440500,17,031,150501
"Census Tract 1505.02, Cook County, Illinois",438100,17,031,150502
"Census Tract 1506, Cook County, Illinois",515900,17,031,150600
"Census Tract 1507, Cook County, Illinois",624200,17,031,150700
"Census Tract 1508, Cook County, Illinois",537000,17,031,150800
"Census Tract 1510.01, Cook County, Illinois",323300,17,031,151001
"Census Tract 1510.02, Cook County, Illinois",861800,17,031,151002
"Census Tract 1511, Cook County, Illinois",847900,17,031,151100
"Census Tract 1512, Cook County, Illinois",289900,17,031,151200
"Census Tract 1601, Cook County, Illinois",415100,17,031,160100
"Census Tract 1602, Cook County, Illinois",300000,17,031,160200
"Census Tract 1603, Cook County, Illinois",892300,17,031,160300
"Census Tract 1604, Cook County, Illinois",953600,17,031,160400
"Census Tract 1605.01, Cook County, Illinois",642500,17,031,160501
"Census Tract 1605.02, Cook County, Illinois",828100,17,031,160502
"Census Tract 1606.01, Cook County, Illinois",903200,17,031,160601
"Census Tract 1606.02, Cook County, Illinois",778600,17,031,160602
"Census Tract 1607, Cook County, Illinois",1280400,17,031,160700
"Census Tract 1608, Cook County, Illinois",1280100,17,031,160800
"Census Tract 1609, Cook County, Illinois",580800,17,031,160900
"Census Tract 1610, Cook County, Illinois",533300,17,031,161000
"Census Tract 1611, Cook County, Illinois",256700,17,031,161100
"Census Tract 1612, Cook County, Illinois",435200,17,031,161200
"Census Tract 1613, Cook County, Illinois",753700,17,031,161300
"Census Tract 1701, Cook County, Illinois",253000,17,031,170100
"Census Tract 1702, Cook County, Illinois",81700,17,031,170200
"Census Tract 1703, Cook County, Illinois",494900,17,031,170300
"Census Tract 1704, Cook County, Illinois",367700,17,031,170400
"Census Tract 1705, Cook County, Illinois",422400,17,031,170500
"Census Tract 1706, Cook County, Illinois",120400,17,031,170600
"Census Tract 1707, Cook County, Illinois",308600,17,031,170700
"Census Tract 1708, Cook County, Illinois",329600,17,031,170800
"Census Tract 1709, Cook County, Illinois",262400,17,031,170900
"Census Tract 1710, Cook County, Illinois",689400,17,031,171000
"Census Tract 1711, Cook County, Illinois",279200,17,031,171100
"Census Tract 1801, Cook County, Illinois",782200,17,031,180100
"Census Tract 1901, Cook County, Illinois",458100,17,031,190100
"Census Tract 1902, Cook County, Illinois",734100,17,031,190200
"Census Tract 1903, Cook County, Illinois",761900,17,031,190300
"Census Tract 1904.01, Cook County, Illinois",383500,17,031,190401
"Census Tract 1904.02, Cook County, Illinois",816700,17,031,190402
"Census Tract 1906.01, Cook County, Illinois",390300,17,031,190601
"Census Tract 1906.02, Cook County, Illinois",338300,17,031,190602
"Census Tract 8108, Cook County, Illinois",412600,17,031,810800
"Census Tract 8109, Cook County, Illinois",1466700,17,031,810900
"Census Tract 8110, Cook County, Illinois",194600,17,031,811000
"Census Tract 8111, Cook County, Illinois",950300,17,031,811100
"Census Tract 8112, Cook County, Illinois",296800,17,031,811200
"Census Tract 8113.01, Cook County, Illinois",283300,17,031,811301
"Census Tract 8113.02, Cook County, Illinois",793300,17,031,811302
"Census Tract 8114.01, Cook County, Illinois",276000,17,031,811401
"Census Tract 8114.02, Cook County, Illinois",479500,17,031,811402
"Census Tract 8115, Cook County, Illinois",315000,17,031,811500
"Census Tract 8116, Cook County, Illinois",1176600,17,031,811600
"Census Tract 8117.01, Cook County, Illinois",495900,17,031,811701
"Census Tract 8117.02, Cook County, Illinois",552000,17,031,811702
"Census Tract 8118, Cook County, Illinois",611800,17,031,811800
"Census Tract 8119, Cook County, Illinois",235400,17,031,811900
"Census Tract 8120, Cook County, Illinois",396200,17,031,812000
"Census Tract 8121, Cook County, Illinois",382500,17,031,812100
"Census Tract 8122, Cook County, Illinois",59000,17,031,812200
"Census Tract 8123.01, Cook County, Illinois",4187800,17,031,812301
"Census Tract 8123.02, Cook County, Illinois",224700,17,031,812302
"Census Tract 8124, Cook County, Illinois",168300,17,031,812400
"Census Tract 8125, Cook County, Illinois",746100,17,031,812500
"Census Tract 8126, Cook County, Illinois",958700,17,031,812600
"Census Tract 8127, Cook County, Illinois",1113400,17,031,812700
"Census Tract 8128.01, Cook County, Illinois",879900,17,031,812801
"Census Tract 8128.02, Cook County, Illinois",898000,17,031,812802
"Census Tract 8129, Cook County, Illinois",560200,17,031,812900
"Census Tract 8130, Cook County, Illinois",447700,17,031,813000
"Census Tract 8131, Cook County, Illinois",699100,17,031,813100
